SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"GLENMARK","2,320.00","2,327.10","2,312.80","2,320.00","2,320.70","-","0.7","0.03","21095","4.90","2,474.00","1,792.60","0.65","14.33"
"KALYANKJIL","614.45","619.70","611.65","613.40","613.55","-","0.15","0.02","940441","57.86","648.95","327.05","15.79","18.96"
"FORTIS","905.90","910.75","900.30","906.15","906.15","-","0","0","106015","9.60","1,104.30","766.80","-6.56","-4.19"
"UNITDSPR","1,515.50","1,522.20","1,510.10","1,515.00","1,515.00","-","0","0","18120","2.74","1,548.70","1,210.80","9.28","15.99"
"GODREJCP","941.50","941.50","933.60","936.90","936.90","-","0","0","227230","21.31","1,309.00","906.30","-11.75","-21.85"
"JSWENERGY","557.20","561.75","557.20","558.60","558.50","-","-0.1","-0.02","91796","5.14","617.35","427.75","0.24","4.41"
"HAL","4,940.00","4,953.00","4,924.20","4,945.00","4,944.00","-","9","0.18","159490","78.67","5,055.00","3,479.10","11.31","9.3"
"SHRIRAMFIN","1,130.00","1,134.90","1,130.00","1,132.30","1,132.00","-","-0.3","-0.03","140398","15.90","1,153.70","566.50","11.68","82.85"
"BAJAJFINSV","2,033.50","2,033.60","2,023.00","2,025.00","2,024.40","-","-0.6","-0.03","36231","7.35","2,195.00","1,597.00","8.34","5.78"
"KOTAKBANK","393.10","393.40","390.70","392.40","392.20","-","-0.2","-0.05","1659715","64.99","453.20","345.50","3.63","-80.26"
"BOSCHLTD","46,810.00","46,995.00","46,550.00","46,750.00","46,725.00","-","-25","-0.05","2251","10.53","47,285.00","28,610.00","12.76","20.93"
"POLICYBZR","1,743.40","1,749.00","1,732.10","1,744.00","1,743.00","-","-1","-0.06","39470","6.88","1,974.00","1,364.00","11.3","-5.83"
"SUNPHARMA","1,932.00","1,937.00","1,922.00","1,932.00","1,930.20","-","-1.8","-0.09","50716","9.79","2,046.90","1,548.00","-0.55","17.82"
"INDUSINDBK","1,022.50","1,026.50","1,019.20","1,024.70","1,023.80","-","-0.9","-0.09","53106","5.43","1,077.85","710.60","2.74","32.48"
"BEL","410.45","411.20","409.00","410.50","410.15","-","-0.35","-0.09","797457","32.70","473.45","361.20","0.1","5.57"
"ADANIPOWER","205.91","206.90","205.44","206.10","205.92","-","-0.18","-0.09","775930","15.99","254.20","116.22","-8.87","-64.81"
"CGPOWER","886.55","892.55","882.60","886.55","885.55","-","-1","-0.11","161966","14.40","980.90","525.50","-2.99","32.23"
"DLF","664.00","668.60","662.30","664.00","663.30","-","-0.7","-0.11","167637","11.15","794.80","489.40","-1.11","-12.36"
"TATAELXSI","3,778.10","3,809.50","3,767.70","3,778.00","3,773.60","-","-4.4","-0.12","16794","6.36","5,950.00","3,353.90","2.18","-33.38"
"ADANIENT","2,965.00","2,969.60","2,950.00","2,964.90","2,961.40","-","-3.5","-0.12","65335","19.36","3,245.00","1,753.00","-7.02","30.03"
"MAZDOCK","2,571.00","2,584.30","2,554.00","2,571.00","2,567.70","-","-3.3","-0.13","65414","16.80","3,061.40","2,057.40","8.95","-6.47"
"HDFCAMC","2,502.50","2,507.20","2,490.10","2,499.50","2,495.70","-","-3.8","-0.15","33231","8.30","2,967.25","2,205.60","-6.03","-54.4"
"INDHOTEL","717.90","723.65","717.90","721.75","720.50","-","-1.25","-0.17","54234","3.92","811.95","565.00","-1.58","-6.24"
"JINDALSTEL","1,098.90","1,098.90","1,087.70","1,099.90","1,098.00","-","-1.9","-0.17","37882","4.14","1,306.20","943.30","5.75","10.39"
"DABUR","408.00","409.50","408.00","410.00","409.25","-","-0.75","-0.18","29737","1.22","577.00","403.35","-5.63","-18.57"
"BRITANNIA","5,614.50","5,614.50","5,591.00","5,615.00","5,605.00","-","-10","-0.18","5172","2.90","6,336.00","5,035.00","6.27","4.46"
"HYUNDAI","2,225.00","2,243.90","2,225.00","2,237.10","2,233.00","-","-4.1","-0.18","20291","4.53","2,890.00","1,658.00","14.16","-0.43"
"LICHSGFIN","502.00","502.10","500.05","502.00","501.05","-","-0.95","-0.19","69947","3.50","598.20","458.90","-8.66","-12.6"
"CDSL","1,355.00","1,358.30","1,347.00","1,350.00","1,347.50","-","-2.5","-0.19","74676","10.11","1,673.70","1,116.30","-5.5","-13.71"
"BIOCON","418.00","420.80","418.00","420.00","419.15","-","-0.85","-0.2","730082","30.65","447.15","337.05","-3.96","16.59"
"NBCC","91.99","92.46","91.82","92.07","91.89","-","-0.18","-0.2","328732","3.03","125.85","77.18","-6.19","-12.96"
"HDFCLIFE","539.50","539.65","535.80","538.05","537.00","-","-1.05","-0.2","47408","2.55","815.00","530.50","-3.09","-30.72"
"BANDHANBNK","175.50","176.30","175.26","175.90","175.53","-","-0.37","-0.21","200219","3.52","220.76","134.25","-15.38","6.16"
"PFC","376.95","379.80","376.95","378.95","378.10","-","-0.85","-0.22","273246","10.34","486.50","329.90","-7.38","-9.29"
"PNBHOUSING","1,163.00","1,166.00","1,160.90","1,164.80","1,162.00","-","-2.8","-0.24","12018","1.40","1,174.80","729.60","6.33","50.68"
"FEDERALBNK","352.00","354.20","351.55","352.45","351.60","-","0.35","0.1","152063","5.36","371.70","188.40","7.62","79.65"
"YESBANK","22.98","23.00","22.90","22.98","22.92","-","-0.06","-0.26","3957049","9.08","25.78","17.20","-2.67","22.04"
"RBLBANK","387.25","387.65","386.00","387.25","386.15","-","-0.1","-0.03","35962","1.39","392.70","243.25","2.46","52.58"
"TRENT","2,947.70","3,006.80","2,945.00","2,990.00","2,981.60","-","-8.4","-0.28","84727","25.28","3,782.67","2,183.67","4.21","-44.61"
"VMM","107.00","107.28","106.62","107.00","106.70","-","-0.3","-0.28","141797","1.51","157.60","98.77","-6.37","-25.79"
"KEI","5,770.00","5,795.00","5,745.80","5,789.00","5,772.50","-","-16.5","-0.29","9648","5.57","5,837.00","3,728.70","13.06","52.19"
"BHARATFORG","2,088.00","2,090.70","2,080.10","2,088.00","2,082.00","-","-6","-0.29","21732","4.53","2,295.00","1,100.50","-1.5","76.72"
"MCX","2,970.00","2,977.40","2,955.00","2,970.00","2,961.20","-","-8.8","-0.3","82276","24.42","3,480.00","1,460.80","2.72","-64.38"
"MUTHOOTFIN","2,875.70","2,883.00","2,860.70","2,875.70","2,866.70","-","-9","-0.31","37688","10.81","4,149.50","2,476.60","-4.66","14.57"
"ZYDUSLIFE","1,168.90","1,170.30","1,163.70","1,167.30","1,163.70","-","-3.6","-0.31","33360","3.89","1,205.00","835.50","2.97","18.08"
"BSE","3,501.00","3,502.00","3,478.00","3,502.80","3,491.60","-","-11.2","-0.32","280276","97.75","4,446.80","2,021.50","-7.64","40.31"
"UNOMINDA","1,240.30","1,246.90","1,234.30","1,240.00","1,235.90","-","-4.1","-0.33","13188","1.63","1,382.00","994.00","9.06","11.27"
"PIDILITIND","1,690.10","1,697.80","1,687.60","1,696.10","1,690.10","-","-6","-0.35","39217","6.63","1,702.90","1,259.00","9.05","-44.61"
"BDL","1,381.60","1,388.40","1,364.40","1,375.50","1,370.70","-","-4.8","-0.35","217194","29.88","1,654.00","1,086.00","7.65","-13.54"
"IRFC","88.20","88.50","88.01","88.35","88.04","-","-0.31","-0.35","324488","2.86","137.17","86.02","-0.41","-29.69"
"BLUESTARCO","1,514.00","1,527.50","1,507.40","1,514.00","1,508.40","-","-5.6","-0.37","31633","4.80","2,040.00","1,450.00","-13.3","-13.77"
"IEX","125.50","125.50","124.84","125.50","125.03","-","-0.47","-0.37","112124","1.40","160.27","114.60","7.2","-11.1"
"MARICO","864.45","864.75","859.75","864.45","861.20","-","-3.25","-0.38","64085","5.52","889.10","690.30","1.91","21.72"
"SRF","2,609.00","2,609.00","2,587.60","2,608.70","2,598.70","-","-10","-0.38","12098","3.14","3,210.00","2,355.00","-4.96","-8.63"
"LT","4,068.70","4,072.50","4,048.90","4,070.70","4,055.20","-","-15.5","-0.38","88816","36.08","4,440.00","3,288.10","5.77","10.21"
"INOXWIND","73.99","75.20","73.76","74.10","73.81","-","-0.29","-0.39","1077441","8.01","159.30","72.70","-6.26","-46.29"
"SAIL","167.99","168.49","166.30","168.68","168.03","-","-0.65","-0.39","1241258","20.78","209.70","118.10","1.34","35.98"
"KPITTECH","623.60","625.40","617.10","620.50","618.00","-","-2.5","-0.4","85514","5.31","1,328.00","543.00","11.68","-48.97"
"IDFCFIRSTB","86.42","86.52","86.13","86.55","86.20","-","-0.35","-0.4","804506","6.94","88.76","58.08","9.18","23.82"
"AMBUJACEM","419.60","419.85","416.50","419.40","417.70","-","-1.7","-0.41","94358","3.94","605.45","394.00","-2.42","-27.8"
"BANKINDIA","145.00","145.00","144.05","144.87","144.26","-","-0.61","-0.42","218168","3.15","178.36","109.85","2.11","27.57"
"TATAPOWER","382.50","382.90","380.75","382.80","381.15","-","-1.65","-0.43","113387","4.33","464.90","342.50","1.35","-1.14"
"ONGC","239.49","239.60","238.60","239.90","238.87","-","-1.03","-0.43","407978","9.75","307.50","227.65","-3.62","0.52"
"NYKAA","329.95","331.35","328.55","331.15","329.70","-","-1.45","-0.44","234556","7.75","348.00","210.00","2.07","53.99"
"INDIGO","5,370.00","5,370.00","5,331.00","5,370.00","5,346.50","-","-23.5","-0.44","9316","4.98","6,232.50","3,895.20","5.13","-10.04"
"TCS","2,375.10","2,390.00","2,362.80","2,375.00","2,364.20","-","-10.8","-0.45","241084","57.24","3,350.00","1,976.80","7.93","-21.78"
"DRREDDY","1,205.90","1,205.90","1,198.80","1,206.00","1,200.60","-","-5.4","-0.45","26110","3.14","1,414.90","1,101.00","-3.23","-3.78"
"RVNL","228.00","228.92","226.65","228.15","227.10","-","-1.05","-0.46","258992","5.89","400.70","220.16","0.37","-30.08"
"HCLTECH","1,372.80","1,374.90","1,360.90","1,370.00","1,363.60","-","-6.4","-0.47","92176","12.60","1,780.10","1,030.00","17.43","-8.73"
"NTPC","343.65","343.65","341.95","344.25","342.60","-","-1.65","-0.48","158556","5.43","414.40","315.55","-1.12","1.26"
"EICHERMOT","8,100.00","8,101.50","8,030.00","8,100.00","8,061.50","-","-38.5","-0.48","16719","13.49","8,230.00","5,648.50","11.27","41.74"
"SBILIFE","1,812.80","1,820.90","1,800.70","1,812.00","1,803.10","-","-8.9","-0.49","54060","9.77","2,132.00","1,700.40","-1.54","-1.54"
"CANBK","131.80","131.80","131.02","131.80","131.15","-","-0.65","-0.49","592639","7.79","162.89","103.55","4.82","20.93"
"MARUTI","13,905.00","13,925.00","13,760.00","13,905.00","13,835.00","-","-70","-0.5","16443","22.72","17,370.00","12,201.00","3.08","8.35"
"NAUKRI","1,365.00","1,367.10","1,348.50","1,357.30","1,350.40","-","-6.9","-0.51","61103","8.30","1,437.80","908.30","14.26","2.37"
"COALINDIA","409.80","409.80","407.90","410.50","408.40","-","-2.1","-0.51","101205","4.14","491.25","368.65","-4.67","6.32"
"HINDUNILVR","2,089.00","2,089.90","2,079.50","2,092.00","2,081.20","-","-10.8","-0.52","29003","6.04","2,750.00","2,016.00","-1.33","-16.16"
"PHOENIXLTD","1,898.30","1,898.30","1,887.00","1,898.50","1,888.70","-","-9.8","-0.52","17733","3.35","2,169.80","1,420.20","-10.97","32.12"
"KAYNES","3,756.60","3,788.90","3,724.70","3,760.50","3,741.00","-","-19.5","-0.52","89970","33.71","7,705.00","2,995.00","14.36","-37.95"
"WAAREEENER","2,703.90","2,703.90","2,669.00","2,687.00","2,672.60","-","-14.4","-0.54","57960","15.55","3,865.00","2,403.00","-4.72","-8.66"
"JSWSTEEL","1,267.30","1,270.00","1,262.30","1,275.00","1,268.10","-","-6.9","-0.54","35965","4.55","1,335.00","1,022.30","2.19","21"
"ICICIGI","1,633.80","1,633.80","1,616.00","1,628.00","1,619.00","-","-9","-0.55","17595","2.85","2,064.90","1,544.60","-8.95","-14.88"
"TECHM","1,635.00","1,652.00","1,629.70","1,639.00","1,630.00","-","-9","-0.55","99795","16.34","1,854.00","1,304.10","10.42","8.81"
"PAYTM","1,644.20","1,657.60","1,638.10","1,649.50","1,640.50","-","-9","-0.55","316129","52.14","1,657.60","930.60","19.41","42.81"
"DALBHARAT","1,843.70","1,843.70","1,822.30","1,834.60","1,824.40","-","-10.2","-0.56","3950","0.72","2,496.30","1,605.00","4.14","-19.21"
"GODFRYPHLP","2,160.00","2,167.90","2,148.00","2,160.00","2,148.00","-","-12","-0.56","15289","3.29","3,947.00","1,832.10","4.32","-78.5"
"DMART","4,074.80","4,074.80","4,038.00","4,070.00","4,046.80","-","-23.2","-0.57","17930","7.27","4,949.50","3,529.00","3.94","-6.1"
"VBL","440.05","440.35","437.60","440.50","438.00","-","-2.5","-0.57","37875","1.66","555.80","381.00","-6.33","-13.81"
"OFSS","11,449.00","11,469.00","11,342.00","11,420.00","11,355.00","-","-65","-0.57","12140","13.83","11,979.00","6,234.50","-1.94","32.88"
"GMRAIRPORT","103.07","103.08","102.20","103.00","102.39","-","-0.61","-0.59","839330","8.61","115.64","84.11","-9.16","16.19"
"KFINTECH","929.00","932.25","923.10","929.00","923.50","-","-5.5","-0.59","25595","2.37","1,215.00","784.95","3.42","-16.64"
"IREDA","117.01","117.70","116.70","117.40","116.71","-","-0.69","-0.59","483802","5.66","163.35","108.65","-3.83","-18.61"
"LAURUSLABS","1,849.90","1,853.20","1,840.10","1,851.70","1,840.40","-","-11.3","-0.61","71605","13.22","1,870.80","823.10","18.65","114.53"
"ITC","278.35","278.35","276.45","278.50","276.80","-","-1.7","-0.61","488017","13.52","427.00","275.00","1.07","-32.75"
"CAMS","776.00","776.00","767.20","773.00","768.25","-","-4.75","-0.61","103026","7.94","844.90","611.40","0.85","-79.77"
"UPL","568.20","568.20","563.50","568.15","564.60","-","-3.55","-0.62","70951","4.01","812.20","563.15","-4.21","-17.2"
"SONACOMS","795.70","798.30","794.20","799.90","794.85","-","-5.05","-0.63","39306","3.13","836.90","402.30","19.96","78.25"
"HEROMOTOCO","5,830.00","5,844.00","5,808.50","5,850.00","5,813.00","-","-37","-0.63","20500","11.94","6,388.50","4,650.20","19.92","22.67"
"NMDC","85.33","85.35","84.23","85.00","84.46","-","-0.54","-0.64","1793561","15.19","97.49","68.19","0.01","17.11"
"ULTRACEMCO","11,657.00","11,698.00","11,587.00","11,706.00","11,630.00","-","-76","-0.65","13180","15.32","13,110.00","10,325.00","1.83","-5.6"
"GRASIM","3,264.80","3,264.80","3,227.10","3,257.00","3,235.90","-","-21.1","-0.65","30213","9.79","3,411.10","2,502.50","4.62","18.61"
"RELIANCE","1,317.00","1,317.50","1,308.00","1,317.00","1,308.30","-","-8.7","-0.66","527856","69.24","1,611.80","1,249.80","1.86","-4.74"
"LICI","411.00","411.30","408.15","412.15","409.35","-","-2.8","-0.68","400428","16.41","468.48","360.75","-5.34","-53.56"
"PGEL","611.95","615.90","610.50","615.00","610.75","-","-4.25","-0.69","82427","5.05","644.40","436.55","2.31","26.52"
"PRESTIGE","1,620.00","1,623.90","1,606.60","1,618.90","1,607.70","-","-11.2","-0.69","17460","2.82","1,805.20","1,090.00","-4.41","-0.61"
"INFY","1,170.40","1,173.10","1,164.10","1,175.00","1,166.90","-","-8.1","-0.69","449508","52.46","1,728.00","982.40","7.51","-17.64"
"FORCEMOT","18,539.00","18,666.00","18,369.00","18,525.00","18,391.00","-","-134","-0.72","9791","18.10","26,450.00","14,911.00","4.9","-7.59"
"PIIND","2,478.80","2,483.60","2,461.00","2,494.30","2,476.40","-","-17.9","-0.72","21201","5.24","3,917.80","2,457.00","-1.69","-33.89"
"AXISBANK","1,216.00","1,218.70","1,212.10","1,221.80","1,213.00","-","-8.8","-0.72","610068","74.08","1,418.30","1,042.50","-7.27","14.62"
"ABCAPITAL","405.60","408.20","404.35","407.70","404.70","-","-3","-0.74","78156","3.18","430.70","267.25","2.12","51.17"
"OIL","478.00","478.00","475.30","479.80","476.15","-","-3.65","-0.76","65835","3.14","531.00","384.60","8.77","17.89"
"BAJAJHLDNG","11,540.00","11,540.00","11,412.00","11,500.00","11,413.00","-","-87","-0.76","1047","1.20","14,763.00","8,588.00","9.67","-17.37"
"AMBER","7,170.50","7,290.00","7,059.50","7,175.00","7,120.00","-","-55","-0.77","114361","81.94","8,974.00","5,400.50","-7.85","3.3"
"ASIANPAINT","2,751.00","2,751.00","2,730.50","2,755.50","2,733.60","-","-21.9","-0.79","28068","7.69","2,985.70","2,115.00","4.34","10.21"
"INDIANB","890.00","894.15","889.45","897.00","889.85","-","-7.15","-0.8","38270","3.41","1,000.90","642.60","7.62","33.74"
"PATANJALI","353.85","353.85","350.25","353.85","350.95","-","-2.9","-0.82","99117","3.48","615.00","328.20","-13.18","-80.31"
"TORNTPHARM","4,888.00","4,915.50","4,872.00","4,914.50","4,874.00","-","-40.5","-0.82","10768","5.27","5,250.00","3,480.60","-1.19","35.84"
"TIINDIA","2,788.00","2,788.00","2,746.50","2,780.00","2,757.10","-","-22.9","-0.82","22773","6.30","3,419.90","2,164.90","-4.67","-9.07"
"TVSMOTOR","4,307.40","4,338.50","4,298.00","4,342.20","4,306.00","-","-36.2","-0.83","45222","19.51","4,475.00","2,963.80","20.34","43.82"
"AUBANK","1,098.00","1,098.00","1,088.20","1,098.00","1,088.90","-","-9.1","-0.83","60927","6.66","1,105.90","682.15","5.75","48.78"
"ALKEM","5,432.00","5,448.00","5,384.50","5,449.50","5,404.00","-","-45.5","-0.83","5914","3.20","5,933.50","5,075.00","-2.71","1.13"
"COFORGE","1,830.00","1,836.40","1,812.10","1,829.00","1,813.20","-","-15.8","-0.86","104671","19.05","1,989.70","1,008.10","19.19","12.78"
"INDUSTOWER","383.15","383.15","379.45","383.20","379.85","-","-3.35","-0.87","166509","6.33","481.50","312.55","-5.44","13.61"
"RECLTD","344.15","344.50","342.70","346.50","343.40","-","-1.55","-0.45","152406","5.23","390.50","304.05","-1.69","-10.5"
"SUPREMEIND","3,497.00","3,497.00","3,446.50","3,497.00","3,464.50","-","-32.5","-0.93","6734","2.34","4,664.90","3,140.00","2.03","-18.67"
"M&M","3,425.00","3,425.00","3,391.20","3,428.20","3,396.10","-","-32.1","-0.94","67650","23.02","3,839.90","2,896.00","10.83","4.45"
"ICICIPRULI","506.00","506.70","502.25","507.00","502.25","-","-4.75","-0.94","25511","1.29","706.80","459.50","0.61","-18.4"
"TATASTEEL","184.00","184.19","182.62","184.85","183.09","-","-1.76","-0.95","1073901","19.67","224.40","153.05","-1.82","15.4"
"GODREJPROP","2,019.00","2,032.20","2,008.60","2,028.00","2,008.80","-","-19.2","-0.95","43323","8.75","2,352.00","1,434.00","-3.77","3.46"
"SUZLON","47.40","47.44","47.11","47.61","47.15","-","-0.46","-0.97","2403861","11.35","63.80","38.19","-9.26","-21.15"
"CROMPTON","245.10","247.90","245.10","248.15","245.75","-","-2.4","-0.97","136070","3.36","337.50","217.40","-4.92","-22.09"
"COLPAL","1,985.50","1,989.20","1,971.30","1,995.50","1,976.00","-","-19.5","-0.98","26615","5.26","2,504.00","1,782.00","-0.66","-8.11"
"ASTRAL","1,592.00","1,597.00","1,575.10","1,592.00","1,576.20","-","-13.3","-0.84","234965","37.25","1,768.70","1,270.30","17.19","23.21"
"APLAPOLLO","2,060.00","2,060.00","2,038.20","2,064.30","2,043.80","-","-20.5","-0.99","25143","5.14","2,301.40","1,578.00","14.75","30.44"
"SBIN","1,082.00","1,082.00","1,071.00","1,083.00","1,072.00","-","-11","-1.02","477629","51.35","1,234.70","798.50","6.66","31.78"
"SBICARD","641.20","642.95","631.20","641.00","634.40","-","-6.6","-1.03","114653","7.27","965.00","565.45","0.34","-18.87"
"JIOFIN","255.60","255.60","252.30","255.60","252.95","-","-2.65","-1.04","2576702","65.29","333.70","223.30","8.32","-22.69"
"SHREECEM","25,260.00","25,300.00","24,950.00","25,245.00","24,980.00","-","-265","-1.05","2165","5.42","31,920.00","22,550.00","-3.94","-16.98"
"IOC","140.85","140.85","139.50","141.50","140.02","-","-0.23","-0.16","797835","11.17","188.96","130.22","3.25","-0.65"
