SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"RECLTD","368.15","370.80","366.80","368.10","369.45","-","1.35","0.37","2736331","101.09","397.80","304.05","0.81","-5.3"
"GMRAIRPORT","105.55","106.89","105.03","105.55","105.92","-","0.37","0.35","5367388","57.10","115.64","84.11","-6.43","18.04"
"SOLARINDS","18,659.00","18,800.00","18,537.00","18,659.00","18,722.00","-","63","0.34","42457","79.45","19,187.00","11,646.00","0.78","35.14"
"PIIND","2,806.50","2,840.00","2,793.50","2,793.00","2,801.80","-","8.8","0.32","100623","28.41","4,190.10","2,527.00","5.55","-33.34"
"APOLLOHOSP","8,800.00","8,884.50","8,760.00","8,820.00","8,848.50","-","28.5","0.32","174486","154.43","9,049.00","6,696.50","-0.83","19.98"
"VEDL","268.00","271.90","266.05","267.25","268.05","-","0.8","0.3","10311571","277.44","795.00","249.70","-4.69","-37.04"
"VMM","111.20","112.83","110.85","111.20","111.46","-","0.26","0.23","9269092","103.60","157.60","98.77","-7.77","-21.17"
"ETERNAL","311.00","312.70","309.40","310.50","311.10","-","0.6","0.19","11778582","366.60","368.45","212.60","10.24","1.89"
"CROMPTON","266.50","271.00","265.60","266.30","266.80","-","0.5","0.19","1482627","39.75","337.50","217.40","-1.66","-17.09"
"WAAREEENER","2,678.00","2,695.00","2,662.00","2,676.00","2,680.90","-","4.9","0.18","408906","109.50","3,865.00","2,403.00","-6.41","-13.79"
"SUZLON","48.59","49.15","48.10","48.10","48.18","-","0.08","0.17","48187778","234.48","66.81","38.19","-15.42","-27.07"
"LTF","320.05","321.95","315.65","318.00","318.45","-","0.45","0.14","4533898","144.37","338.60","194.40","-2.75","58.1"
"INOXWIND","79.00","80.68","78.75","78.90","79.01","-","0.11","0.14","6407982","50.98","159.30","73.81","-10.34","-48.01"
"BANDHANBNK","174.44","175.22","173.12","173.65","173.82","-","0.17","0.1","6437864","112.04","220.76","134.25","-13.43","6.26"
"ADANIENSOL","1,650.00","1,664.30","1,643.00","1,647.00","1,648.40","-","1.4","0.09","549220","90.83","1,789.00","744.90","4.98","107.68"
"RADICO","4,455.00","4,484.80","4,414.30","4,459.10","4,462.10","-","3","0.07","212847","94.82","4,494.40","2,500.00","14.56","57.08"
"ADANIGREEN","1,400.60","1,418.00","1,394.00","1,395.00","1,395.60","-","0.6","0.04","1360367","191.21","1,631.50","765.00","-10.36","43.43"
"AMBER","7,425.50","7,510.00","7,280.00","7,400.00","7,402.50","-","2.5","0.03","215593","159.39","8,974.00","5,400.50","-1.13","-5.98"
"ITC","286.05","288.85","284.70","287.00","287.05","-","0.05","0.02","9162925","262.74","427.00","275.00","-1.02","-31.08"
"TATAPOWER","382.00","384.20","380.35","382.00","382.00","-","0","0","1627574","62.22","464.90","342.50","1.81","-1.88"
"BOSCHLTD","41,160.00","41,555.00","41,000.00","41,300.00","41,300.00","-","270","0.66","10391","42.91","42,985.00","28,610.00","-1.42","2.25"
"TECHM","1,652.90","1,659.00","1,640.10","1,649.00","1,648.90","-","-0.1","-0.01","1304729","214.91","1,854.00","1,304.10","16.94","14.61"
"MOTILALOFS","870.00","882.45","864.65","867.95","867.85","-","-0.1","-0.01","616596","53.82","1,097.10","614.90","-10.37","-5.83"
"SBICARD","668.35","668.40","657.70","665.05","664.85","-","-0.2","-0.03","513069","34.00","965.00","565.45","10.14","-17.28"
"SWIGGY","286.35","293.85","285.40","288.00","287.85","-","-0.15","-0.05","8972106","259.66","474.00","235.75","16","-26.6"
"COALINDIA","415.00","417.45","413.00","416.00","415.80","-","-0.2","-0.05","2730305","113.53","491.25","368.65","-5.17","11.68"
"MARUTI","14,124.00","14,254.00","14,015.00","14,150.00","14,136.00","-","-14","-0.1","413306","584.82","17,370.00","12,201.00","-1.5","15.02"
"UNITDSPR","1,530.00","1,548.00","1,523.00","1,530.00","1,528.00","-","-2","-0.13","444851","68.31","1,548.00","1,210.80","9.81","15.7"
"UNIONBANK","174.37","175.20","172.44","174.00","173.76","-","-0.24","-0.14","4626552","80.41","205.49","124.64","6.69","35.83"
"SUPREMEIND","3,530.00","3,568.00","3,500.00","3,530.00","3,524.00","-","-6","-0.17","80882","28.58","4,664.90","3,140.00","9.33","-16.92"
"BDL","1,265.00","1,278.30","1,261.10","1,265.00","1,262.80","-","-2.2","-0.17","317932","40.37","1,654.00","1,086.00","-8.87","-19.18"
"LODHA","1,243.00","1,260.90","1,230.90","1,239.80","1,237.60","-","-2.2","-0.18","661636","82.58","1,344.95","650.80","17.29","2.64"
"TIINDIA","2,778.00","2,805.30","2,737.40","2,766.00","2,760.80","-","-5.2","-0.19","361756","100.09","3,419.90","2,164.90","-7.05","-1.51"
"AUROPHARMA","1,555.00","1,570.00","1,536.80","1,554.70","1,551.70","-","-3","-0.19","1630638","253.97","1,636.80","1,016.10","-4.06","43.98"
"HAVELLS","1,286.00","1,301.50","1,280.00","1,285.00","1,282.30","-","-2.7","-0.21","894234","115.22","1,621.10","1,123.60","8.8","-13.33"
"ONGC","242.00","243.20","240.60","242.00","241.45","-","-0.55","-0.23","6970194","168.75","307.50","227.65","1.75","2.2"
"MAZDOCK","2,390.00","2,412.00","2,380.60","2,390.00","2,384.00","-","-6","-0.25","350527","83.98","3,061.40","2,057.40","-6.04","-12.19"
"JSWENERGY","569.00","571.00","565.05","569.00","567.50","-","-1.5","-0.26","1107827","62.92","617.35","427.75","3.42","11.21"
"LT","4,007.20","4,042.40","3,988.20","4,025.00","4,014.10","-","-10.9","-0.27","1233191","496.31","4,440.00","3,288.10","-0.04","12.2"
"TATAELXSI","3,778.50","3,789.00","3,737.40","3,761.90","3,751.30","-","-10.6","-0.28","129291","48.62","6,078.00","3,353.90","2.26","-37.87"
"WIPRO","189.00","189.40","186.80","188.66","188.09","-","-0.57","-0.3","7149757","134.38","273.10","169.00","7.14","-22.28"
"ANGELONE","301.00","305.05","299.00","302.00","301.05","-","-0.95","-0.31","4111526","124.42","360.45","208.63","-14.27","-88.25"
"KFINTECH","949.00","961.25","937.05","945.00","942.10","-","-2.9","-0.31","628584","59.70","1,215.00","784.95","7.38","-14.21"
"PHOENIXLTD","1,937.20","1,964.20","1,916.50","1,955.00","1,949.00","-","-6","-0.31","512041","99.78","2,169.80","1,402.50","-4.52","34.62"
"DMART","4,023.00","4,023.00","3,969.70","4,015.00","4,002.60","-","-12.4","-0.31","232105","92.80","4,949.50","3,529.00","0.52","-4.31"
"TATASTEEL","190.70","192.60","189.00","191.00","190.33","-","-0.67","-0.35","14634294","279.63","224.40","153.05","0.63","24.83"
"SRF","2,663.00","2,663.00","2,627.30","2,645.00","2,635.40","-","-9.6","-0.36","137794","36.46","3,210.00","2,355.00","-5.35","-11.4"
"SUNPHARMA","1,951.10","1,965.00","1,947.00","1,963.50","1,956.40","-","-7.1","-0.36","742322","145.40","2,046.90","1,548.00","3.08","20.48"
"ZYDUSLIFE","1,125.00","1,128.60","1,113.10","1,121.00","1,116.80","-","-4.2","-0.37","813893","91.22","1,181.50","835.50","-1.72","18.12"
"PGEL","619.00","629.45","607.00","618.00","615.65","-","-2.35","-0.38","1010023","62.70","797.60","436.55","9.87","-20.63"
"PAGEIND","40,200.00","40,265.00","39,755.00","40,200.00","40,040.00","-","-160","-0.4","11455","45.86","47,310.00","29,805.00","-6.07","-14.12"
"RVNL","232.90","235.20","229.80","232.90","231.95","-","-0.95","-0.41","3455522","80.41","400.70","220.16","-1.22","-32.58"
"LUPIN","2,394.00","2,407.60","2,377.10","2,393.00","2,383.00","-","-10","-0.42","745188","178.34","2,529.50","1,836.80","-3.35","28.15"
"ADANIPORTS","1,703.10","1,713.90","1,691.20","1,701.00","1,693.40","-","-7.6","-0.45","763497","130.19","1,891.10","1,290.50","-9.24","26.27"
"BEL","390.20","394.10","389.30","392.15","390.40","-","-1.75","-0.45","6917577","271.02","473.45","361.20","-6.2","3.96"
"BANKINDIA","140.29","141.25","138.92","140.50","139.85","-","-0.65","-0.46","3930242","55.03","178.36","109.20","-2.46","28.56"
"MUTHOOTFIN","2,891.30","2,907.00","2,870.00","2,890.90","2,877.70","-","-13.2","-0.46","1104362","318.90","4,149.50","2,476.60","-5.37","11.5"
"BAJAJFINSV","2,075.00","2,096.30","2,068.00","2,096.00","2,086.10","-","-9.9","-0.47","1277892","266.03","2,195.00","1,597.00","10.57","9.38"
"APLAPOLLO","1,956.90","1,973.60","1,913.00","1,941.50","1,932.20","-","-9.3","-0.48","469803","91.43","2,301.40","1,549.00","8.59","21.79"
"COCHINSHIP","1,441.00","1,455.70","1,431.30","1,441.90","1,435.00","-","-6.9","-0.48","620198","89.48","1,979.90","1,187.00","-5.39","-16.11"
"JSWSTEEL","1,280.50","1,294.20","1,275.90","1,292.30","1,285.90","-","-6.4","-0.5","1074630","138.20","1,328.00","1,022.30","5.05","25.73"
"HINDPETRO","395.00","395.05","390.55","395.00","393.00","-","-2","-0.51","2929834","115.18","508.45","316.20","-1.06","-2.18"
"NBCC","95.40","96.05","94.85","95.50","95.00","-","-0.5","-0.52","2898391","27.64","125.85","77.18","-6.7","-10.96"
"BHEL","411.15","412.85","407.60","411.15","409.00","-","-2.15","-0.52","3194726","130.99","446.50","205.12","7.18","77.53"
"VBL","447.15","447.15","440.00","445.00","442.65","-","-2.35","-0.53","2353313","104.30","555.80","381.00","-13.73","-13.07"
"IRFC","90.39","90.49","89.63","90.25","89.77","-","-0.48","-0.53","4933442","44.39","137.17","86.02","-0.35","-28.88"
"BIOCON","425.95","427.00","421.65","427.00","424.75","-","-2.25","-0.53","1957688","83.08","447.15","331.00","0.05","11.46"
"IDFCFIRSTB","85.87","86.13","84.45","86.00","85.54","-","-0.46","-0.53","8739144","74.82","88.76","58.08","6.89","27.26"
"GLENMARK","2,238.00","2,244.00","2,200.00","2,230.00","2,217.40","-","-12.6","-0.57","321682","71.47","2,474.00","1,792.60","0.86","7.84"
"FORCEMOT","18,489.00","18,489.00","18,112.00","18,494.00","18,389.00","-","-105","-0.57","63369","116.06","26,450.00","14,911.00","-1.65","10.68"
"PFC","420.00","421.80","416.25","421.50","419.10","-","-2.4","-0.57","6073751","254.71","486.50","329.90","-1.01","4.37"
"BAJFINANCE","1,164.00","1,164.00","1,139.50","1,153.00","1,146.30","-","-6.7","-0.58","6913350","794.38","1,176.40","787.90","11.79","31.68"
"BANKBARODA","247.19","249.15","245.04","247.25","245.71","-","-1.54","-0.62","2807082","69.43","325.50","230.81","-1.96","5.15"
"IDEA","12.89","13.05","12.73","12.86","12.78","-","-0.08","-0.62","202954815","261.00","15.34","6.12","-9.75","94.85"
"PIDILITIND","1,642.50","1,657.30","1,630.30","1,642.50","1,631.60","-","-10.9","-0.66","894655","147.10","1,657.30","1,259.00","2.78","-42.55"
"TCS","2,463.10","2,467.40","2,435.10","2,473.70","2,457.00","-","-16.7","-0.68","1628670","398.79","3,350.00","1,976.80","18.16","-17.63"
"INDIANB","845.80","852.75","837.30","845.00","839.05","-","-5.95","-0.7","588879","49.69","1,000.90","619.05","5.76","36.03"
"YESBANK","23.00","23.01","22.79","23.00","22.84","-","-0.16","-0.7","30635459","70.19","25.78","17.20","-5.7","23.66"
"CHOLAFIN","1,888.20","1,888.20","1,862.70","1,888.20","1,874.70","-","-13.5","-0.71","1042047","195.08","1,913.00","1,299.40","5.5","32.74"
"INDIGO","5,400.00","5,429.00","5,339.50","5,400.00","5,361.50","-","-38.5","-0.71","403714","217.49","6,232.50","3,895.20","-0.49","-6.71"
"SHREECEM","27,000.00","27,040.00","26,600.00","27,000.00","26,800.00","-","-200","-0.74","10265","27.61","31,920.00","22,550.00","0.88","-11.98"
"VOLTAS","1,331.40","1,358.00","1,310.10","1,324.80","1,314.70","-","-10.1","-0.76","402824","53.93","1,582.50","1,186.80","3.48","0.56"
"OIL","454.00","454.00","447.10","452.00","448.50","-","-3.5","-0.77","401831","18.06","531.00","384.60","7.08","4.14"
"TMPV","348.95","349.55","345.30","349.30","346.60","-","-2.7","-0.77","5467798","189.91","739.70","294.30","1.51","0"
"SHRIRAMFIN","1,080.00","1,091.70","1,075.80","1,090.20","1,081.70","-","-8.5","-0.78","2205139","239.15","1,108.00","566.50","2.5","77.5"
"ULTRACEMCO","11,920.00","12,000.00","11,905.00","12,054.00","11,958.00","-","-96","-0.8","60944","72.91","13,110.00","10,325.00","2.82","-0.49"
"M&M","3,401.00","3,434.10","3,384.60","3,428.60","3,400.90","-","-27.7","-0.81","1840034","627.84","3,839.90","2,896.00","9.3","8.52"
"ALKEM","5,699.00","5,710.00","5,655.00","5,707.00","5,660.00","-","-47","-0.82","22796","12.95","5,933.50","4,738.50","2.6","16.49"
"NAUKRI","1,274.50","1,276.80","1,251.70","1,268.80","1,258.30","-","-10.5","-0.83","789429","99.81","1,437.80","908.30","22.63","-7.24"
"LICHSGFIN","516.95","518.60","509.35","519.00","514.65","-","-4.35","-0.84","980806","50.37","598.20","458.90","-6.27","-8.99"
"HAL","4,680.00","4,718.00","4,626.60","4,690.00","4,649.70","-","-40.3","-0.86","544096","254.44","4,978.00","3,479.10","5.9","5.66"
"BHARTIARTL","1,980.00","1,980.00","1,948.60","1,970.50","1,952.80","-","-17.7","-0.9","2875326","563.18","2,174.50","1,740.50","3.15","4.57"
"ADANIENT","3,063.10","3,091.50","3,036.50","3,068.00","3,040.00","-","-28","-0.91","577194","176.96","3,245.00","1,753.00","-4.49","30.5"
"IOC","143.47","143.82","142.00","143.70","142.34","-","-1.36","-0.95","5035152","72.00","188.96","130.22","1.51","1.89"
"INDHOTEL","750.95","750.95","739.20","752.00","744.80","-","-7.2","-0.96","1039736","77.37","811.95","565.00","3.21","1.46"
"JUBLFOOD","470.00","472.95","461.60","470.00","465.40","-","-4.6","-0.98","1216799","56.77","670.45","408.55","9.4","-26.79"
"TORNTPHARM","5,058.00","5,058.50","4,996.50","5,050.00","5,000.00","-","-50","-0.99","424573","212.89","5,250.00","3,480.60","5.91","37.3"
"TVSMOTOR","4,389.00","4,392.80","4,336.00","4,389.00","4,345.40","-","-43.6","-0.99","959250","418.83","4,392.80","2,882.60","21","53.56"
"AMBUJACEM","444.45","444.45","436.05","444.00","439.55","-","-4.45","-1","702307","30.87","615.00","394.00","0.14","-26.97"
"INDUSINDBK","1,028.90","1,028.90","1,014.60","1,028.90","1,018.40","-","-10.5","-1.02","486197","49.62","1,077.85","710.60","5.6","31.29"
"ASHOKLEY","175.00","175.16","172.14","174.55","172.70","-","-1.85","-1.06","10315324","179.23","215.42","114.96","6.21","45.04"
"SBIN","1,047.60","1,047.60","1,032.40","1,045.00","1,033.90","-","-11.1","-1.06","5445598","564.75","1,234.70","786.55","0.48","31.61"
"KALYANKJIL","610.00","610.80","586.55","608.00","601.30","-","-6.7","-1.1","23225750","1,390.64","648.95","327.05","59.14","4.32"
"MANKIND","2,483.00","2,487.00","2,451.00","2,483.00","2,455.30","-","-27.7","-1.12","269745","66.66","2,674.00","1,909.70","-1.8","-3.25"
"KOTAKBANK","395.50","398.25","392.50","397.50","392.95","-","-4.55","-1.14","5755566","227.35","453.20","345.50","0.19","-80.05"
"PERSISTENT","5,590.00","5,599.00","5,465.00","5,575.00","5,508.00","-","-67","-1.2","349444","192.21","6,599.00","4,244.50","19.06","10.15"
"BHARATFORG","2,213.20","2,214.90","2,177.10","2,211.00","2,184.40","-","-26.6","-1.2","497845","108.89","2,238.00","1,100.50","3.48","92.92"
"POWERGRID","294.10","294.10","282.70","287.00","283.20","-","-3.8","-1.32","4965491","142.07","324.95","250.00","-0.3","-1.46"
"ABCAPITAL","424.35","425.60","417.00","424.35","418.70","-","-5.65","-1.33","2901455","122.02","430.70","251.50","5.76","68.76"
"CONCOR","526.05","526.10","516.45","525.00","517.70","-","-5.7","-1.09","969747","50.40","583.25","421.45","7.54","-8.47"
"PATANJALI","363.45","365.60","357.65","364.00","358.80","-","-5.2","-1.43","3441618","124.55","623.67","328.20","-12.07","-80.44"
"FORTIS","940.05","942.00","924.05","940.00","925.95","-","-14.05","-1.49","1059740","99.04","1,104.30","766.80","-3.55","9.4"
"CUMMINSIND","5,536.50","5,595.00","5,439.00","5,550.00","5,466.50","-","-83.5","-1.5","216975","120.09","6,100.00","3,494.20","1.31","55.52"
"CIPLA","1,469.60","1,469.60","1,450.60","1,474.40","1,452.20","-","-22.2","-1.51","564696","82.33","1,673.00","1,165.70","1.11","-1.89"
"BAJAJHLDNG","11,530.00","11,598.00","11,400.00","11,599.00","11,423.00","-","-176","-1.52","18600","21.34","14,763.00","8,588.00","4.69","-16.24"
"NTPC","348.00","348.95","345.15","350.90","345.55","-","-5.35","-1.52","3344202","116.14","414.40","315.55","-1.56","6.04"
"ADANIPOWER","212.80","213.35","210.01","213.65","210.41","-","-3.24","-1.52","7794390","164.93","254.20","110.45","-3.67","-62.32"
"ASIANPAINT","2,774.90","2,807.30","2,763.00","2,810.00","2,766.80","-","-43.2","-1.54","534308","148.74","2,985.70","2,115.00","2.64","15.59"
"INDUSTOWER","396.00","396.50","387.15","395.30","389.15","-","-6.15","-1.56","2734979","106.77","481.50","312.55","3.13","14.55"
"COFORGE","1,772.00","1,774.80","1,737.10","1,768.00","1,739.90","-","-28.1","-1.59","867138","151.51","1,989.70","1,008.10","20.77","3.62"
"INFY","1,168.00","1,175.70","1,153.30","1,180.00","1,160.60","-","-19.4","-1.64","5833143","676.70","1,728.00","982.40","12.68","-19.71"
"DRREDDY","1,174.00","1,174.00","1,154.40","1,180.00","1,160.50","-","-19.5","-1.65","1342814","156.09","1,414.90","1,101.00","-14.13","-3.33"
"MPHASIS","2,429.40","2,441.80","2,380.00","2,429.00","2,387.10","-","-41.9","-1.72","174569","41.82","3,037.20","2,013.00","5.77","-11.91"
"AUBANK","1,055.00","1,055.00","1,035.20","1,060.00","1,041.00","-","-19","-1.79","556791","58.09","1,090.40","682.15","0.15","43.04"
"DALBHARAT","1,844.20","1,844.20","1,808.20","1,844.60","1,811.50","-","-33.1","-1.79","54228","9.84","2,496.30","1,605.00","4.5","-16.32"
"ICICIBANK","1,452.00","1,453.40","1,431.50","1,460.00","1,433.80","-","-26.2","-1.79","6159811","888.95","1,480.00","1,187.60","3.44","-0.79"
"EICHERMOT","8,024.00","8,024.00","7,880.00","8,050.00","7,904.50","-","-145.5","-1.81","382670","304.14","8,230.00","5,520.00","9.68","45.62"
"HDFCBANK","753.20","753.20","738.00","753.00","739.40","-","-13.6","-1.81","20143562","1,499.49","1,020.50","726.65","-6","-62.58"
"PNBHOUSING","1,091.90","1,091.90","1,051.90","1,090.00","1,070.30","-","-19.7","-1.81","994534","105.86","1,132.70","729.60","2.41","34.83"
"RELIANCE","1,315.00","1,315.00","1,292.00","1,319.00","1,293.50","-","-25.5","-1.93","5369759","698.15","1,611.80","1,249.80","1.15","-5.36"
"HCLTECH","1,375.70","1,375.90","1,347.40","1,377.00","1,350.00","-","-27","-1.96","1679035","228.17","1,780.10","1,030.00","20.9","-5.17"
"GODREJCP","1,080.00","1,080.10","1,063.50","1,085.90","1,064.40","-","-21.5","-1.98","398132","42.65","1,309.00","967.05","0.84","-14.26"
"TATACONSUM","1,102.90","1,104.40","1,084.60","1,110.00","1,087.80","-","-22.2","-2","1408491","154.07","1,282.70","1,007.20","-0.6","3.7"
"AXISBANK","1,264.00","1,264.00","1,244.00","1,272.00","1,246.40","-","-25.6","-2.01","3983752","499.65","1,418.30","1,042.50","-5.22","19.73"
"HDFCAMC","2,589.00","2,589.00","2,542.00","2,600.60","2,548.40","-","-52.2","-2.01","712573","181.97","2,967.25","2,205.60","-7.13","-53.68"
"BPCL","328.55","328.55","321.50","329.95","323.30","-","-6.65","-2.02","3731626","120.86","391.65","266.60","7.07","3.81"
"BRITANNIA","5,502.00","5,503.50","5,405.50","5,531.00","5,417.50","-","-113.5","-2.05","189533","103.41","6,336.00","5,035.00","2.83","-4.61"
"PETRONET","284.85","284.85","277.45","284.85","278.90","-","-5.95","-2.09","1055654","29.52","326.40","235.35","3.23","1.46"
"LTM","4,690.00","4,694.80","4,555.00","4,690.00","4,590.50","-","-99.5","-2.12","226983","104.60","6,429.50","3,528.00","24.81","0"
"IREDA","121.29","121.60","118.19","123.00","120.35","-","-2.65","-2.15","12648145","152.38","163.35","108.65","-4.27","-15.57"
"SBILIFE","1,901.00","1,909.80","1,863.10","1,915.00","1,873.70","-","-41.3","-2.16","945800","177.50","2,132.00","1,700.40","7.06","6.61"
"TITAN","4,935.00","4,935.00","4,862.00","5,000.00","4,891.90","-","-108.1","-2.16","667472","326.43","5,000.00","3,303.10","12.08","50.78"
"BAJAJ-AUTO","11,750.00","11,751.00","11,541.00","11,856.00","11,594.00","-","-262","-2.21","224789","260.73","11,856.00","7,858.50","21.16","47.38"
"MARICO","880.95","881.00","852.15","880.95","861.50","-","-19.45","-2.21","1579932","137.05","889.10","690.30","5.06","23.87"
"ICICIGI","1,675.00","1,675.00","1,633.70","1,675.00","1,636.60","-","-38.4","-2.29","254286","41.79","2,064.90","1,544.60","-5.52","-10.3"
"MAXHEALTH","1,105.10","1,105.10","1,073.60","1,100.40","1,075.00","-","-25.4","-2.31","958590","104.42","1,301.70","903.00","-4.6","-11.69"
"GODREJPROP","2,088.00","2,088.00","1,990.00","2,089.70","2,036.80","-","-52.9","-2.53","1008438","205.91","2,352.00","1,434.00","4.67","1.91"
"BLUESTARCO","1,736.10","1,737.60","1,677.40","1,729.20","1,685.30","-","-43.9","-2.54","605255","103.40","2,040.00","1,450.00","9.22","1.9"
"MFSL","1,544.00","1,548.50","1,498.00","1,542.50","1,502.40","-","-40.1","-2.6","435730","66.34","1,892.50","1,433.60","-3.39","4.75"
