SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"GLENMARK","2,265.20","2,274.20","2,262.50","2,251.30","2,271.60","-","20.3","0.9","3391","0.77","2,474.00","1,792.60","-1.38","11.47"
"NMDC","85.50","86.44","85.48","85.48","86.23","-","0.75","0.88","442986","3.81","97.49","68.19","0.66","20.28"
"LODHA","1,213.00","1,223.30","1,213.00","1,213.00","1,223.30","-","10.3","0.85","14913","1.82","1,344.95","650.80","-0.63","0.86"
"KALYANKJIL","602.05","607.40","602.05","600.25","605.00","-","4.75","0.79","265422","16.06","648.95","327.05","26.06","13.66"
"SONACOMS","808.45","820.00","808.40","812.50","818.90","-","6.4","0.79","39495","3.22","836.90","402.30","21.53","82.58"
"PREMIERENE","1,044.10","1,053.20","1,044.10","1,044.10","1,051.90","-","7.8","0.75","6553","0.69","1,134.00","660.00","-6.54","6.01"
"AMBER","7,100.00","7,147.00","7,080.00","7,095.00","7,146.50","-","51.5","0.73","10879","7.75","8,974.00","5,400.50","-8.79","-3.53"
"AMBUJACEM","434.00","434.25","432.20","430.85","433.85","-","3","0.7","18948","0.82","605.45","394.00","-1.28","-25.72"
"ADANIPOWER","213.00","213.80","211.21","210.65","212.10","-","1.45","0.69","1333829","28.35","254.20","114.24","-3.57","-63.49"
"VEDL","284.90","286.40","284.20","283.65","285.55","-","1.9","0.67","361311","10.31","795.00","249.70","4.07","-34.26"
"ONGC","241.00","241.70","240.23","239.84","241.41","-","1.57","0.65","619008","14.93","307.50","227.65","-2.09","2.74"
"BHEL","409.90","412.50","409.25","409.00","411.65","-","2.65","0.65","270039","11.10","446.50","205.12","3.48","83.65"
"LICI","394.40","395.70","393.20","393.00","395.40","-","2.4","0.61","318755","12.58","468.48","360.75","-11.3","-56.95"
"DELHIVERY","478.10","481.95","477.45","478.35","481.20","-","2.85","0.6","88833","4.26","524.00","374.45","-8.06","2.95"
"ABB","7,649.50","7,713.00","7,649.50","7,649.50","7,693.50","-","44","0.58","2518","1.94","7,924.50","4,637.50","11.9","52.32"
"MCX","2,779.50","2,788.90","2,773.10","2,759.30","2,775.00","-","15.7","0.57","51985","14.45","3,480.00","1,460.80","-0.41","-64.22"
"JSWENERGY","581.90","583.40","580.00","578.00","581.25","-","3.25","0.56","107603","6.26","617.35","427.75","4.44","11.52"
"BAJAJ-AUTO","11,734.00","11,748.00","11,693.00","11,677.00","11,740.00","-","63","0.54","2056","2.41","11,856.00","8,132.50","14.98","41.99"
"FORCEMOT","18,349.00","18,417.00","18,329.00","18,300.00","18,398.00","-","98","0.54","1246","2.29","26,450.00","14,911.00","0.72","2.79"
"HAL","4,930.10","4,963.80","4,930.00","4,928.00","4,954.40","-","26.4","0.54","9938","4.92","4,978.00","3,479.10","9.35","10.98"
"NESTLEIND","1,531.40","1,541.00","1,531.40","1,528.60","1,536.90","-","8.3","0.54","63640","9.78","1,553.00","1,084.70","5.04","39.41"
"APOLLOHOSP","8,982.00","8,990.00","8,922.50","8,912.00","8,960.00","-","48","0.54","9240","8.29","9,050.00","6,696.50","0.8","25.8"
"OBEROIRLTY","1,801.00","1,804.40","1,795.00","1,793.00","1,802.50","-","9.5","0.53","2652","0.48","1,986.10","1,391.20","-6.85","14.11"
"WIPRO","185.50","186.60","185.50","185.50","186.47","-","0.97","0.52","317141","5.89","273.10","169.00","5.72","-22.4"
"EICHERMOT","7,955.00","8,026.50","7,955.00","7,975.00","8,016.00","-","41","0.51","3683","2.95","8,230.00","5,643.00","8.28","40.83"
"HCLTECH","1,360.10","1,365.00","1,358.00","1,357.20","1,364.10","-","6.9","0.51","26148","3.56","1,780.10","1,030.00","16.59","-8.03"
"INOXWIND","73.50","73.89","73.50","73.50","73.87","-","0.37","0.5","262833","1.94","159.30","73.21","-11.03","-47.39"
"DIXON","14,115.00","14,198.00","14,115.00","14,115.00","14,183.00","-","68","0.48","3499","4.95","18,471.00","9,600.00","5.17","-11.02"
"MUTHOOTFIN","2,920.60","2,937.10","2,915.00","2,906.00","2,920.00","-","14","0.48","29788","8.72","4,149.50","2,476.60","-7.14","11.01"
"MPHASIS","2,519.00","2,529.20","2,516.00","2,508.00","2,520.00","-","12","0.48","5678","1.43","3,037.20","2,013.00","8.01","-6.97"
"HINDALCO","1,053.40","1,060.00","1,052.90","1,054.05","1,059.00","-","4.95","0.47","113035","11.94","1,176.00","657.50","8.95","56.68"
"CAMS","787.00","795.15","786.95","789.45","793.10","-","3.65","0.46","15588","1.24","844.90","611.40","-0.13","-78.92"
"ADANIPORTS","1,700.00","1,703.40","1,686.80","1,681.00","1,688.60","-","7.6","0.45","298318","50.58","1,891.10","1,290.50","-8.05","26.87"
"TITAN","5,090.00","5,123.00","5,090.00","5,090.00","5,112.90","-","22.9","0.45","47031","24.05","5,123.00","3,303.10","11.03","47.1"
"PERSISTENT","5,474.00","5,501.00","5,430.50","5,474.00","5,498.50","-","24.5","0.45","12221","6.69","6,599.00","4,244.50","8.31","7.22"
"ASTRAL","1,437.00","1,443.80","1,437.00","1,437.00","1,443.50","-","6.5","0.45","1041","0.15","1,768.70","1,263.70","7.74","4.45"
"GRASIM","3,360.00","3,396.50","3,360.00","3,380.50","3,394.90","-","14.4","0.43","33198","11.22","3,411.10","2,502.50","5.19","25.59"
"TCS","2,438.00","2,440.80","2,431.10","2,425.70","2,436.10","-","10.4","0.43","43187","10.53","3,350.00","1,976.80","17.24","-20.11"
"UPL","567.00","569.55","565.80","567.00","569.40","-","2.4","0.42","21757","1.24","812.20","563.15","-4.67","-17.68"
"TECHM","1,645.90","1,650.20","1,643.60","1,640.00","1,646.70","-","6.7","0.41","23683","3.90","1,854.00","1,304.10","12.73","10.78"
"GVT&D","4,300.00","4,351.70","4,290.80","4,330.00","4,347.40","-","17.4","0.4","18153","7.85","5,650.00","2,523.20","-7.42","54.39"
"BDL","1,312.00","1,319.20","1,311.90","1,310.00","1,315.00","-","5","0.38","17269","2.27","1,654.00","1,086.00","-2.57","-12.6"
"KEI","5,658.00","5,691.00","5,618.50","5,659.80","5,680.10","-","20.3","0.36","8473","4.79","5,708.00","3,712.20","9.91","47.36"
"KFINTECH","929.30","933.85","927.30","928.50","931.60","-","3.1","0.33","8477","0.79","1,215.00","784.95","3.04","-13.47"
"COCHINSHIP","1,502.00","1,510.70","1,500.90","1,502.00","1,506.80","-","4.8","0.32","12853","1.94","1,979.90","1,187.00","5.92","-8.47"
"INFY","1,188.00","1,188.00","1,183.20","1,183.00","1,186.70","-","3.7","0.31","77155","9.15","1,728.00","982.40","10.77","-16.87"
"POLYCAB","9,275.00","9,319.50","9,259.00","9,275.00","9,303.50","-","28.5","0.31","3864","3.59","10,126.00","6,620.00","0.7","37.59"
"INDIANB","888.85","889.00","883.05","884.15","886.90","-","2.75","0.31","55131","4.89","1,000.90","642.60","1.54","35.85"
"LICHSGFIN","502.00","502.05","499.25","500.00","501.45","-","1.45","0.29","21377","1.07","598.20","458.90","-8.95","-12.37"
"NYKAA","324.50","325.25","323.75","323.70","324.65","-","0.95","0.29","47108","1.53","348.00","200.14","-1.94","60.14"
"VMM","108.60","109.03","108.22","108.60","108.90","-","0.3","0.28","69894","0.76","157.60","98.77","-8.58","-21.88"
"TATAELXSI","3,810.00","3,819.80","3,808.00","3,808.00","3,818.10","-","10.1","0.27","3101","1.18","5,950.00","3,353.90","3.19","-33.88"
"VBL","445.50","447.95","445.50","445.50","446.65","-","1.15","0.26","13166","0.59","555.80","381.00","-6.82","-10.17"
"CDSL","1,332.50","1,336.80","1,331.90","1,332.50","1,336.00","-","3.5","0.26","6970","0.93","1,673.70","1,116.30","-6.94","-14.97"
"BEL","405.25","406.80","405.20","404.35","405.40","-","1.05","0.26","263104","10.68","473.45","361.20","-2.53","5.14"
"FORTIS","945.00","948.55","943.00","945.15","947.55","-","2.4","0.25","11792","1.12","1,104.30","766.80","-2.36","5.33"
"PGEL","622.00","625.55","621.80","621.80","623.35","-","1.55","0.25","29267","1.83","644.40","436.55","6.63","5.6"
"UNOMINDA","1,288.90","1,291.10","1,286.80","1,288.00","1,291.10","-","3.1","0.24","2734","0.35","1,382.00","994.00","10.45","18.82"
"VOLTAS","1,277.90","1,277.90","1,269.10","1,267.90","1,270.80","-","2.9","0.23","4084","0.52","1,582.50","1,186.80","-1.46","-2.84"
"MAZDOCK","2,575.00","2,588.80","2,575.00","2,575.00","2,581.00","-","6","0.23","26771","6.91","3,061.40","2,057.40","6.4","-2.34"
"RECLTD","345.00","347.00","343.15","343.75","344.45","-","0.7","0.2","247597","8.52","390.50","304.05","-2.33","-9.86"
"DIVISLAB","8,315.00","8,325.00","8,290.00","8,300.00","8,317.00","-","17","0.2","1624","1.35","8,585.00","5,636.50","21.42","40.33"
"CROMPTON","248.70","248.90","247.55","247.55","248.05","-","0.5","0.2","37581","0.93","337.50","217.40","-5.41","-22.57"
"MANAPPURAM","371.90","373.05","367.75","369.30","370.00","-","0.7","0.19","94994","3.52","381.55","245.15","8.2","42.86"
"LTM","4,800.00","4,805.90","4,783.20","4,795.00","4,804.30","-","9.3","0.19","11528","5.53","6,429.50","3,528.00","18.77","0"
"SUZLON","47.59","47.64","47.41","47.50","47.59","-","0.09","0.19","618544","2.94","64.95","38.19","-11.91","-24.83"
"DRREDDY","1,159.10","1,162.90","1,157.90","1,158.80","1,161.00","-","2.2","0.19","19664","2.28","1,414.90","1,101.00","-6.87","-4.34"
"RADICO","4,564.00","4,566.30","4,553.00","4,550.00","4,557.10","-","7.1","0.16","4176","1.91","4,590.30","2,500.00","11.69","61.11"
"SUNPHARMA","1,939.00","1,950.00","1,938.90","1,944.40","1,947.40","-","3","0.15","21641","4.21","2,046.90","1,548.00","0.46","22.53"
"ANGELONE","294.80","295.65","293.95","294.80","295.20","-","0.4","0.14","81474","2.40","360.45","208.63","-14.81","-88.45"
"TRENT","3,024.50","3,029.50","3,017.70","3,025.00","3,029.10","-","4.1","0.14","7918","2.39","3,782.67","2,183.67","4.21","-43.11"
"PAYTM","1,593.50","1,598.80","1,583.00","1,584.10","1,586.10","-","2","0.13","131521","20.92","1,598.80","930.60","18.06","49.11"
"ZYDUSLIFE","1,119.00","1,124.20","1,119.00","1,119.00","1,120.30","-","1.3","0.12","14879","1.67","1,181.50","835.50","-2.76","19.53"
"KPITTECH","628.00","630.35","627.55","627.90","628.65","-","0.75","0.12","19494","1.22","1,328.00","543.00","11.78","-47.27"
"MOTILALOFS","883.95","884.95","880.85","882.00","882.95","-","0.95","0.11","4513","0.40","1,097.10","614.90","-9.94","-2.61"
"MARUTI","14,120.00","14,120.00","14,059.00","14,097.00","14,110.00","-","13","0.09","4041","5.70","17,370.00","12,201.00","1.75","11.97"
"ABCAPITAL","409.90","409.90","407.75","407.75","408.10","-","0.35","0.09","14692","0.60","430.70","267.00","-0.13","50.02"
"PIIND","2,752.00","2,760.00","2,745.00","2,751.60","2,753.90","-","2.3","0.08","2393","0.66","3,917.80","2,527.00","5.53","-29.79"
"IDEA","13.14","13.15","12.86","12.92","12.93","-","0.01","0.08","41745690","54.14","15.34","6.12","-8.95","98.46"
"DALBHARAT","1,851.40","1,851.40","1,840.50","1,845.00","1,846.20","-","1.2","0.07","1080","0.20","2,496.30","1,605.00","3.27","-17.76"
"RVNL","230.68","231.15","230.29","230.68","230.84","-","0.16","0.07","48621","1.12","400.70","220.16","-0.86","-31.47"
"HEROMOTOCO","5,848.00","5,865.00","5,832.50","5,860.00","5,864.00","-","4","0.07","13197","7.71","6,388.50","4,539.00","18.41","27.4"
"PNBHOUSING","1,153.00","1,153.00","1,145.50","1,149.30","1,150.00","-","0.7","0.06","7659","0.88","1,174.80","729.60","3.48","49.11"
"CIPLA","1,466.10","1,469.80","1,466.00","1,467.70","1,468.40","-","0.7","0.05","7453","1.09","1,673.00","1,165.70","1.97","-1.22"
"NBCC","94.85","95.00","94.64","94.85","94.89","-","0.04","0.04","81498","0.77","125.85","77.18","-5.13","-10.36"
"INDHOTEL","728.20","729.95","728.20","728.70","729.00","-","0.3","0.04","4557","0.33","811.95","565.00","-3.14","-0.96"
"WAAREEENER","2,701.00","2,708.70","2,700.10","2,701.00","2,702.20","-","1.2","0.04","6075","1.64","3,865.00","2,403.00","-7.59","-11.76"
"PFC","386.00","387.00","384.15","385.15","385.15","-","0","0","466348","17.98","486.50","329.90","-5.25","-4.82"
"UNITDSPR","1,513.20","1,525.60","1,513.20","1,522.00","1,522.00","-","0","0","8503","1.29","1,548.00","1,210.80","9.84","17.85"
"MANKIND","2,429.00","2,439.60","2,429.00","2,438.00","2,438.00","-","0","0","1464","0.36","2,674.00","1,909.70","-3.45","-1.18"
"TIINDIA","2,816.00","2,816.10","2,801.50","2,815.00","2,815.00","-","0","0","573","0.16","3,419.90","2,164.90","-4.85","-2.45"
"BAJAJHLDNG","11,490.00","11,507.00","11,456.00","11,471.00","11,470.00","-","-1","-0.01","1069","1.23","14,763.00","8,588.00","7.67","-16.38"
"HAVELLS","1,285.00","1,285.00","1,280.10","1,285.00","1,284.70","-","-0.3","-0.02","691","0.09","1,621.10","1,123.60","8.13","-13.85"
"SHREECEM","26,135.00","26,135.00","25,970.00","26,100.00","26,095.00","-","-5","-0.02","199","0.52","31,920.00","22,550.00","-1.93","-14.19"
"ETERNAL","310.50","311.30","310.10","310.25","310.15","-","-0.1","-0.03","178488","5.54","368.45","212.60","7.11","3.11"
"SOLARINDS","18,819.00","18,819.00","18,769.00","18,820.00","18,813.00","-","-7","-0.04","785","1.48","19,187.00","11,646.00","3.2","30.13"
"SWIGGY","279.00","279.35","278.40","279.00","278.90","-","-0.1","-0.04","152006","4.24","474.00","235.75","2.1","-27.49"
"HYUNDAI","2,223.00","2,224.90","2,215.60","2,223.00","2,221.90","-","-1.1","-0.05","4711","1.05","2,890.00","1,658.00","12","4.84"
"TATAPOWER","382.00","382.00","380.20","382.00","381.80","-","-0.2","-0.05","37026","1.41","464.90","342.50","0.18","0.84"
"JSWSTEEL","1,299.00","1,303.60","1,297.10","1,302.00","1,301.30","-","-0.7","-0.05","10195","1.32","1,335.00","1,022.30","4.54","24.09"
"IRFC","88.50","88.52","88.36","88.50","88.45","-","-0.05","-0.06","51088","0.45","137.17","86.02","-1.56","-29.36"
"AUROPHARMA","1,648.00","1,648.90","1,643.10","1,648.00","1,646.50","-","-1.5","-0.09","5046","0.83","1,671.90","1,016.10","5.32","58.14"
"BRITANNIA","5,650.00","5,650.00","5,618.50","5,623.50","5,618.50","-","-5","-0.09","2947","1.66","6,336.00","5,035.00","5.05","4.39"
"CONCOR","501.90","501.95","500.75","501.90","501.35","-","-0.55","-0.11","6216","0.31","569.80","421.45","8.23","-9.84"
"OFSS","11,900.00","11,910.00","11,841.00","11,890.00","11,877.00","-","-13","-0.11","6989","8.31","11,979.00","6,234.50","2.05","41.14"
"ULTRACEMCO","12,036.00","12,061.00","12,019.00","12,038.00","12,025.00","-","-13","-0.11","1061","1.28","13,110.00","10,325.00","2.79","-0.98"
"LT","4,075.10","4,075.50","4,060.00","4,080.00","4,075.00","-","-5","-0.12","24146","9.82","4,440.00","3,288.10","3.4","13.09"
"IEX","126.50","126.65","126.05","126.30","126.15","-","-0.15","-0.12","25935","0.33","160.27","114.60","5.57","-8.5"
"SAIL","171.50","172.34","171.35","172.45","172.24","-","-0.21","-0.12","189767","3.26","209.70","118.10","2.68","42.44"
"GAIL","172.00","172.52","171.11","172.50","172.28","-","-0.22","-0.13","183480","3.16","186.87","134.36","-0.71","0.79"
"TATASTEEL","190.24","190.56","189.62","190.24","190.00","-","-0.24","-0.13","352041","6.69","224.40","153.05","-0.5","20.44"
"CGPOWER","875.00","879.00","874.05","879.00","877.75","-","-1.25","-0.14","11017","0.97","980.90","525.50","-4.1","31.9"
"BIOCON","424.10","425.60","424.10","426.10","425.45","-","-0.65","-0.15","16592","0.70","447.15","331.00","1.82","24.1"
"COALINDIA","411.00","411.45","409.30","411.00","410.40","-","-0.6","-0.15","59687","2.45","491.25","368.65","-4.26","8.24"
"JIOFIN","253.90","254.00","253.00","254.00","253.60","-","-0.4","-0.16","118005","2.99","333.70","223.30","4.98","-20.91"
"LAURUSLABS","1,851.00","1,851.10","1,843.00","1,854.00","1,851.10","-","-2.9","-0.16","13444","2.49","1,870.80","810.05","20.56","125.59"
"SRF","2,610.00","2,613.10","2,605.10","2,610.00","2,605.80","-","-4.2","-0.16","1634","0.43","3,210.00","2,355.00","-5.93","-8.78"
"GODREJPROP","2,108.00","2,108.00","2,101.10","2,108.40","2,104.70","-","-3.7","-0.18","1502","0.32","2,352.00","1,434.00","-1.15","6.92"
"SBILIFE","1,866.00","1,866.00","1,850.00","1,855.00","1,851.40","-","-3.6","-0.19","19911","3.69","2,132.00","1,700.40","-0.42","1.17"
"DMART","4,054.00","4,059.00","4,036.10","4,054.00","4,046.50","-","-7.5","-0.19","7925","3.21","4,949.50","3,529.00","-0.66","-2.78"
"POWERGRID","270.00","270.80","269.20","270.10","269.60","-","-0.5","-0.19","270579","7.30","324.95","250.00","-4.59","-5.18"
"PNB","113.50","113.50","112.90","113.50","113.27","-","-0.23","-0.2","315394","3.57","135.15","98.50","7.67","9.19"
"KAYNES","3,750.00","3,755.80","3,723.10","3,735.10","3,726.90","-","-8.2","-0.22","34043","12.74","7,705.00","2,995.00","11.96","-35.77"
"YESBANK","22.75","22.79","22.70","22.75","22.70","-","-0.05","-0.22","879300","2.00","25.78","17.20","-4.97","22.71"
"RBLBANK","391.00","391.00","388.70","391.00","390.10","-","-0.9","-0.23","14595","0.57","392.70","243.25","2.72","49.41"
"M&M","3,505.40","3,514.60","3,503.70","3,517.00","3,508.60","-","-8.4","-0.24","13037","4.57","3,839.90","2,896.00","12.39","11.86"
"JUBLFOOD","495.00","496.35","491.25","495.00","493.80","-","-1.2","-0.24","58292","2.88","670.45","408.55","13","-20.73"
"ITC","282.00","282.60","281.70","282.65","281.95","-","-0.7","-0.25","97039","2.74","427.00","275.00","0.32","-31.81"
"BAJAJFINSV","2,014.00","2,020.00","2,014.00","2,021.30","2,016.10","-","-5.2","-0.26","12950","2.61","2,195.00","1,597.00","5.5","5.32"
"PIDILITIND","1,684.00","1,684.00","1,663.60","1,685.00","1,680.40","-","-4.6","-0.27","11398","1.91","1,686.40","1,259.00","5.41","-45.32"
"MAXHEALTH","1,065.40","1,067.40","1,063.10","1,069.00","1,066.10","-","-2.9","-0.27","16229","1.73","1,301.70","903.00","-3.53","-14.16"
"HINDUNILVR","2,086.00","2,086.50","2,078.00","2,087.20","2,081.60","-","-5.6","-0.27","13120","2.73","2,750.00","2,016.00","-2.95","-16.47"
"NTPC","339.60","340.40","338.40","340.45","339.50","-","-0.95","-0.28","104137","3.53","414.40","315.55","-1.19","1.7"
"DABUR","414.00","414.00","411.35","414.20","413.00","-","-1.2","-0.29","13214","0.55","577.00","403.35","-6.61","-18.34"
"HDFCBANK","730.50","730.50","728.60","731.00","728.75","-","-2.25","-0.31","631738","46.12","1,020.50","726.65","-11.39","-62.97"
"IREDA","119.65","119.78","119.43","120.00","119.63","-","-0.37","-0.31","114797","1.37","163.35","108.65","-5.06","-15.68"
"JINDALSTEL","1,125.00","1,126.00","1,118.70","1,125.00","1,121.50","-","-3.5","-0.31","10058","1.13","1,306.20","943.30","7.01","15.49"
"UNIONBANK","181.94","181.94","180.41","181.14","180.54","-","-0.6","-0.33","208881","3.78","205.49","124.64","10.11","38.3"
"CANBK","129.00","129.00","128.29","129.00","128.58","-","-0.42","-0.33","300708","3.87","162.89","103.55","0.17","19.57"
"SUPREMEIND","3,475.10","3,489.00","3,473.80","3,495.00","3,483.50","-","-11.5","-0.33","2871","1.00","4,664.90","3,140.00","5.28","-15.79"
"TORNTPHARM","4,942.50","4,942.50","4,899.50","4,924.00","4,907.50","-","-16.5","-0.34","1941","0.95","5,250.00","3,480.60","0.46","37.8"
"APLAPOLLO","2,027.00","2,027.00","2,009.30","2,020.00","2,012.90","-","-7.1","-0.35","18592","3.76","2,301.40","1,565.50","10.03","27.64"
"TVSMOTOR","4,460.00","4,460.00","4,435.80","4,466.20","4,450.20","-","-16","-0.36","20399","9.08","4,475.00","2,955.50","23.27","50.43"
"GMRAIRPORT","106.30","106.47","105.86","106.30","105.92","-","-0.38","-0.36","106145","1.13","115.64","84.11","-5.52","19.18"
"SBICARD","655.00","655.45","652.60","655.00","652.60","-","-2.4","-0.37","5416","0.35","965.00","565.45","7.09","-16.76"
"ICICIBANK","1,432.10","1,434.00","1,426.10","1,431.80","1,426.40","-","-5.4","-0.38","377026","53.95","1,480.00","1,187.60","2.18","-0.29"
"CUMMINSIND","5,418.00","5,447.00","5,418.00","5,448.00","5,427.50","-","-20.5","-0.38","2275","1.23","6,100.00","3,729.50","-3.09","43.11"
"PATANJALI","355.00","355.00","353.60","355.00","353.60","-","-1.4","-0.39","13874","0.49","615.00","328.20","-14.21","-80.33"
"ASIANPAINT","2,742.10","2,747.60","2,734.70","2,750.00","2,739.20","-","-10.8","-0.39","15716","4.31","2,985.70","2,115.00","2.7","11.08"
"IDFCFIRSTB","84.76","84.96","84.65","85.10","84.76","-","-0.34","-0.4","82248","0.70","88.76","58.08","5.28","23.14"
"DLF","658.00","662.00","656.25","660.00","657.35","-","-2.65","-0.4","36648","2.41","794.80","489.40","-3.76","-11.67"
"RELIANCE","1,326.60","1,327.00","1,318.20","1,327.30","1,322.00","-","-5.3","-0.4","298283","39.53","1,611.80","1,249.80","1.49","-2.96"
"BANKINDIA","141.00","141.44","140.24","141.00","140.44","-","-0.56","-0.4","93699","1.32","178.36","109.85","-2.69","27.45"
"BHARTIARTL","1,934.80","1,938.30","1,930.00","1,943.00","1,935.10","-","-7.9","-0.41","101156","19.56","2,174.50","1,740.50","1.18","4.54"
"HDFCLIFE","540.00","540.55","537.75","540.00","537.75","-","-2.25","-0.42","15996","0.86","815.00","530.50","-4.88","-29.09"
"TMPV","345.50","346.65","344.85","347.10","345.60","-","-1.5","-0.43","73262","2.53","739.70","294.30","2.71","0"
"SIEMENS","3,924.00","3,924.00","3,880.00","3,914.30","3,897.60","-","-16.7","-0.43","8832","3.45","4,073.80","2,826.00","11.95","29.11"
"PHOENIXLTD","1,939.50","1,939.50","1,926.30","1,935.00","1,926.30","-","-8.7","-0.45","2173","0.42","2,169.80","1,402.50","-9.53","36.53"
"NHPC","77.00","77.15","76.85","77.20","76.85","-","-0.35","-0.45","90946","0.70","89.22","71.62","-3.28","-5.6"
"POLICYBZR","1,620.00","1,630.00","1,618.00","1,630.00","1,622.30","-","-7.7","-0.47","18970","3.08","1,974.00","1,364.00","3.14","-7.88"
"NAM-INDIA","1,174.20","1,180.70","1,166.00","1,174.00","1,168.50","-","-5.5","-0.47","30450","3.56","1,233.50","780.25","-3.19","46.64"
"INDUSINDBK","1,023.00","1,024.00","1,020.50","1,027.30","1,022.50","-","-4.8","-0.47","9827","1.00","1,077.85","710.60","1.13","31.29"
"AUBANK","1,068.00","1,068.80","1,062.00","1,068.00","1,062.80","-","-5.2","-0.49","6463","0.69","1,105.90","682.15","-0.38","44.52"
"BPCL","316.95","317.10","314.90","318.50","316.90","-","-1.6","-0.5","86589","2.74","391.65","266.60","2.82","-0.3"
"BANDHANBNK","172.62","172.70","171.55","172.62","171.74","-","-0.88","-0.51","79195","1.36","220.76","134.25","-17.8","4.5"
"ALKEM","5,590.00","5,590.00","5,540.00","5,598.50","5,569.50","-","-29","-0.52","2081","1.16","5,933.50","4,738.50","-1.25","17.52"
"LTF","312.70","312.70","310.75","312.85","311.15","-","-1.7","-0.54","33872","1.06","338.60","194.40","-2.61","59.82"
"TATACONSUM","1,108.70","1,109.60","1,101.30","1,108.70","1,102.60","-","-6.1","-0.55","30619","3.39","1,282.70","1,007.20","-0.29","5.49"
"PAGEIND","38,550.00","38,550.00","38,370.00","38,660.00","38,440.00","-","-220","-0.57","435","1.67","47,310.00","29,805.00","-1.87","-13.83"
"GODREJCP","1,032.00","1,034.10","1,020.20","1,033.00","1,026.80","-","-6.2","-0.6","28049","2.89","1,309.00","967.05","-5.09","-12.91"
"SBIN","1,071.00","1,071.00","1,063.10","1,071.00","1,064.50","-","-6.5","-0.61","262591","28.00","1,234.70","798.50","3.38","33.16"
"ICICIGI","1,651.00","1,654.90","1,636.80","1,648.80","1,638.80","-","-10","-0.61","2737","0.45","2,064.90","1,544.60","-9.71","-12.98"
"KOTAKBANK","392.10","392.10","390.80","393.50","391.05","-","-2.45","-0.62","94215","3.69","453.20","345.50","4.21","-79.85"
"MARICO","861.00","861.00","856.90","863.50","858.10","-","-5.4","-0.63","8553","0.73","889.10","690.30","1.29","22.66"
"COLPAL","2,018.00","2,019.00","2,006.00","2,019.50","2,006.10","-","-13.4","-0.66","4095","0.82","2,504.00","1,782.00","-1.6","-8.51"
"AXISBANK","1,242.00","1,243.00","1,237.50","1,247.30","1,239.00","-","-8.3","-0.67","55168","6.84","1,418.30","1,042.50","-5.77","17.88"
"360ONE","1,162.20","1,169.80","1,162.20","1,175.60","1,167.70","-","-7.9","-0.67","9452","1.10","1,236.20","906.05","4.13","12.73"
"LUPIN","2,285.00","2,288.20","2,281.00","2,300.00","2,283.60","-","-16.4","-0.71","25222","5.76","2,529.50","1,875.00","-7.86","19.92"
