SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"GODFRYPHLP","2,325.00","2,336.00","2,313.30","2,325.00","2,336.00","-","11","0.47","5752","1.34","3,947.00","1,832.10","8.49","-76.45"
"EICHERMOT","7,986.50","8,028.50","7,958.00","7,986.50","8,023.00","-","36.5","0.46","11041","8.82","8,230.00","5,584.50","6.89","40.58"
"PERSISTENT","5,520.00","5,572.00","5,520.00","5,520.00","5,545.00","-","25","0.45","21827","12.12","6,599.00","4,244.50","17.05","6.33"
"ASTRAL","1,439.60","1,442.70","1,434.20","1,434.70","1,441.10","-","6.4","0.45","5183","0.75","1,768.70","1,263.70","3.29","0.54"
"MAZDOCK","2,380.50","2,394.80","2,373.30","2,380.50","2,391.00","-","10.5","0.44","22610","5.39","3,061.40","2,057.40","-7.51","-16.41"
"PATANJALI","356.50","358.50","355.20","357.00","358.45","-","1.45","0.41","82129","2.93","620.93","328.20","-14.08","-80.53"
"TITAN","4,883.90","4,934.70","4,883.90","4,912.40","4,932.00","-","19.6","0.4","19029","9.35","5,000.00","3,303.10","9.54","43.71"
"APOLLOHOSP","8,947.00","8,949.00","8,916.00","8,910.00","8,945.50","-","35.5","0.4","7686","6.87","9,050.00","6,696.50","0.24","22.49"
"UNITDSPR","1,520.00","1,528.90","1,516.40","1,520.00","1,526.00","-","6","0.39","14046","2.14","1,548.00","1,210.80","6.49","14.83"
"SUNPHARMA","1,930.00","1,949.40","1,930.00","1,940.00","1,947.20","-","7.2","0.37","36025","7.00","2,046.90","1,548.00","1.42","18.87"
"TORNTPHARM","5,020.00","5,028.50","5,003.00","5,000.00","5,017.50","-","17.5","0.35","4441","2.23","5,250.00","3,480.60","3.68","39.31"
"HDFCBANK","739.00","740.50","737.50","735.00","737.60","-","2.6","0.35","1787264","132.06","1,020.50","726.65","-11.43","-62.83"
"PAYTM","1,429.00","1,434.70","1,426.10","1,429.00","1,433.80","-","4.8","0.34","63954","9.15","1,443.00","930.60","17.3","35.71"
"BANKINDIA","141.70","141.70","140.61","141.00","141.46","-","0.46","0.33","117883","1.66","178.36","109.30","0.86","27.35"
"SOLARINDS","18,440.00","18,476.00","18,353.00","18,400.00","18,457.00","-","57","0.31","1782","3.28","19,187.00","11,646.00","-0.75","23.32"
"LTF","320.55","321.70","319.05","318.40","319.40","-","1","0.31","85986","2.75","338.60","194.40","-5.13","55.87"
"HINDZINC","604.25","606.20","598.60","596.95","598.80","-","1.85","0.31","916604","55.15","733.00","414.55","10.47","41.73"
"CONCOR","519.00","519.85","517.20","516.35","517.90","-","1.55","0.3","12351","0.64","583.25","421.45","7.28","-10.8"
"ABB","7,737.00","7,759.50","7,671.00","7,690.50","7,712.50","-","22","0.29","10151","7.82","7,924.50","4,637.50","8.73","51.27"
"BANKBARODA","246.11","246.89","245.60","245.60","246.26","-","0.66","0.27","235419","5.79","325.50","230.81","-1.74","2.06"
"APLAPOLLO","1,968.00","1,968.00","1,948.50","1,948.50","1,953.70","-","5.2","0.27","15963","3.12","2,301.40","1,549.00","7.98","21.52"
"POLYCAB","9,200.00","9,240.00","9,170.50","9,200.00","9,223.50","-","23.5","0.26","13150","12.11","10,126.00","6,620.00","-4.01","32.84"
"CDSL","1,327.80","1,332.90","1,325.10","1,326.50","1,329.90","-","3.4","0.26","28368","3.77","1,673.70","1,116.30","-2.36","-15.3"
"AXISBANK","1,256.10","1,259.90","1,254.10","1,253.90","1,257.00","-","3.1","0.25","114388","14.37","1,418.30","1,042.50","-6.4","17.1"
"SONACOMS","821.90","821.90","815.35","814.60","816.60","-","2","0.25","79483","6.51","822.90","402.30","22.04","82.2"
"BEL","389.65","391.10","388.65","390.00","390.95","-","0.95","0.24","248724","9.70","473.45","361.20","-8.35","0.87"
"IRFC","88.90","89.18","88.75","88.90","89.11","-","0.21","0.24","237241","2.11","137.17","86.02","-1.48","-30.74"
"AMBER","7,526.00","7,544.00","7,500.50","7,526.00","7,544.00","-","18","0.24","2242","1.69","8,974.00","5,400.50","-1.16","-4.63"
"DELHIVERY","470.50","472.55","469.05","470.25","471.35","-","1.1","0.23","35075","1.65","524.00","374.45","-9.51","2.66"
"HINDPETRO","396.90","396.90","393.50","394.95","395.80","-","0.85","0.22","204639","8.08","508.45","316.20","-1.35","-1.86"
"SHRIRAMFIN","1,130.00","1,130.00","1,120.00","1,122.40","1,124.90","-","2.5","0.22","1185953","133.49","1,130.00","566.50","5.66","78.13"
"SUPREMEIND","3,459.20","3,478.70","3,454.10","3,460.60","3,468.00","-","7.4","0.21","2068","0.72","4,664.90","3,140.00","7.01","-18.93"
"INDIGO","5,400.50","5,424.00","5,390.50","5,400.00","5,409.50","-","9.5","0.18","12273","6.64","6,232.50","3,895.20","-0.16","-6.6"
"IEX","129.59","130.18","129.50","129.59","129.81","-","0.22","0.17","62096","0.81","160.27","114.60","4.77","-2.92"
"PRESTIGE","1,604.20","1,604.20","1,591.60","1,593.00","1,595.60","-","2.6","0.16","10078","1.61","1,805.20","1,090.00","-6.49","-0.99"
"IDEA","12.89","12.89","12.80","12.80","12.82","-","0.02","0.16","12930402","16.59","15.34","6.12","-9.16","85.24"
"UNIONBANK","176.80","176.80","175.21","175.80","176.08","-","0.28","0.16","328120","5.77","205.49","124.64","9.14","37.37"
"SAIL","176.21","176.49","175.15","175.50","175.76","-","0.26","0.15","594961","10.47","209.70","118.10","3.71","40.22"
"LAURUSLABS","1,843.00","1,844.00","1,837.00","1,835.00","1,837.80","-","2.8","0.15","98983","18.22","1,856.60","810.05","20","113.99"
"DIVISLAB","8,408.00","8,408.00","8,388.50","8,388.00","8,400.00","-","12","0.14","3875","3.25","8,585.00","5,636.50","22.32","30.88"
"NMDC","86.32","86.33","85.79","85.80","85.92","-","0.12","0.14","1260327","10.84","97.49","68.19","0.86","19.3"
"LICHSGFIN","513.50","515.00","511.85","512.05","512.75","-","0.7","0.14","20964","1.08","598.20","458.90","-6.7","-11.66"
"JSWENERGY","564.95","567.60","564.05","566.00","566.75","-","0.75","0.13","24726","1.40","617.35","427.75","3.4","5.26"
"SBIN","1,052.50","1,056.80","1,052.50","1,055.00","1,056.40","-","1.4","0.13","161036","16.99","1,234.70","790.00","1.67","31.78"
"ICICIBANK","1,460.00","1,460.00","1,450.80","1,450.10","1,451.70","-","1.6","0.11","1691382","246.38","1,480.00","1,187.60","1.63","0.39"
"RVNL","229.49","229.50","227.59","229.00","229.22","-","0.22","0.1","130930","3.00","400.70","220.16","-2.07","-34.86"
"SBILIFE","1,870.00","1,881.80","1,867.90","1,879.90","1,881.80","-","1.9","0.1","10233","1.92","2,132.00","1,700.40","5.16","1.23"
"NAUKRI","1,245.00","1,246.30","1,236.50","1,242.00","1,243.10","-","1.1","0.09","22778","2.83","1,437.80","908.30","21.15","-7.43"
"MOTILALOFS","881.95","882.60","879.25","880.00","880.65","-","0.65","0.07","14885","1.31","1,097.10","614.90","-7.66","-3.38"
"NBCC","96.60","96.65","95.90","96.00","96.05","-","0.05","0.05","521626","5.02","125.85","77.18","-3.59","-13.12"
"DMART","3,988.90","3,988.90","3,938.00","3,946.00","3,947.60","-","1.6","0.04","11665","4.61","4,949.50","3,529.00","-2.92","-7.32"
"HINDUNILVR","2,081.00","2,087.80","2,079.30","2,085.30","2,085.70","-","0.4","0.02","29601","6.17","2,750.00","2,016.00","-5.3","-17.73"
"LT","4,056.00","4,059.80","4,048.90","4,057.00","4,057.00","-","0","0","32791","13.29","4,440.00","3,288.10","0.4","11.07"
"VOLTAS","1,300.50","1,305.00","1,292.20","1,300.50","1,300.50","-","0","0","16378","2.12","1,582.50","1,186.80","1.25","-1.25"
"PNB","113.55","113.74","113.20","113.55","113.55","-","0","0","288098","3.27","135.15","98.50","8.88","9.54"
"YESBANK","22.97","22.98","22.86","22.97","22.97","-","0","0","1142495","2.62","25.78","17.20","-5.32","21.79"
"PGEL","607.70","607.70","601.00","603.00","602.85","-","-0.15","-0.02","63100","3.81","796.65","436.55","5.72","-23.76"
"KFINTECH","950.40","950.40","945.20","948.75","948.60","-","-0.15","-0.02","8770","0.83","1,215.00","784.95","7.56","-15.34"
"ANGELONE","299.20","300.00","297.25","299.20","299.10","-","-0.1","-0.03","89021","2.66","360.45","208.63","-13.51","-88.5"
"COLPAL","2,040.00","2,041.60","2,035.80","2,040.00","2,039.20","-","-0.8","-0.04","6330","1.29","2,504.00","1,782.00","-1.9","-8.54"
"JINDALSTEL","1,122.00","1,124.50","1,110.90","1,113.40","1,113.00","-","-0.4","-0.04","88118","9.83","1,306.20","943.30","5.09","11.36"
"MFSL","1,525.20","1,535.10","1,513.20","1,523.00","1,522.30","-","-0.7","-0.05","6034","0.92","1,892.50","1,433.60","-3.72","3.23"
"AUBANK","1,051.30","1,054.50","1,045.70","1,051.30","1,050.80","-","-0.5","-0.05","38679","4.06","1,090.40","682.15","-0.95","41.56"
"DABUR","415.00","415.00","411.05","414.00","413.75","-","-0.25","-0.06","49786","2.06","577.00","403.35","-7.95","-21.1"
"LUPIN","2,397.00","2,402.60","2,382.60","2,388.00","2,386.40","-","-1.6","-0.07","44649","10.68","2,529.50","1,836.80","-4.16","28.08"
"INOXWIND","79.30","79.30","78.51","78.86","78.79","-","-0.07","-0.09","221703","1.75","159.30","73.81","-9.3","-47.91"
"OIL","444.00","445.55","442.55","444.00","443.50","-","-0.5","-0.11","45597","2.03","531.00","384.60","4.34","2.54"
"CHOLAFIN","1,882.00","1,889.00","1,875.80","1,880.00","1,878.00","-","-2","-0.11","13175","2.48","1,913.00","1,299.40","1.59","27.71"
"PIIND","2,819.00","2,819.00","2,796.10","2,810.00","2,806.50","-","-3.5","-0.12","1697","0.48","4,149.00","2,527.00","4.99","-31.62"
"SIEMENS","3,990.40","3,990.40","3,948.80","3,980.00","3,974.70","-","-5.3","-0.13","6631","2.63","4,073.80","2,826.00","11.43","29.18"
"VMM","110.91","111.26","110.53","111.00","110.84","-","-0.16","-0.14","130778","1.45","157.60","98.77","-6.78","-24.29"
"IDFCFIRSTB","85.21","85.33","85.02","85.30","85.18","-","-0.12","-0.14","223173","1.90","88.76","58.08","5.13","23.03"
"INDUSINDBK","1,016.00","1,018.90","1,015.00","1,019.00","1,017.50","-","-1.5","-0.15","13736","1.40","1,077.85","710.60","0.91","24.4"
"ADANIPORTS","1,704.00","1,704.90","1,685.80","1,700.00","1,697.50","-","-2.5","-0.15","38316","6.50","1,891.10","1,290.50","-8.82","25.17"
"CANBK","129.00","129.19","128.33","128.91","128.71","-","-0.2","-0.16","479012","6.16","162.89","103.55","1.94","19.96"
"BRITANNIA","5,440.00","5,443.50","5,420.50","5,440.00","5,430.50","-","-9.5","-0.17","3076","1.67","6,336.00","5,035.00","-0.27","-3.47"
"INDIANB","856.00","856.90","849.30","854.00","852.50","-","-1.5","-0.18","35333","3.01","1,000.90","626.85","8.53","34.54"
"ADANIENT","3,050.00","3,053.80","3,036.00","3,050.00","3,044.60","-","-5.4","-0.18","37316","11.35","3,245.00","1,753.00","-4.88","31"
"BAJAJFINSV","2,070.00","2,085.90","2,068.60","2,086.00","2,082.20","-","-3.8","-0.18","31490","6.53","2,195.00","1,597.00","11.51","7.56"
"IREDA","120.25","120.60","120.16","120.70","120.48","-","-0.22","-0.18","165069","1.99","163.35","108.65","-4.77","-17.68"
"FEDERALBNK","356.45","356.45","354.85","356.45","355.75","-","-0.7","-0.2","34542","1.23","371.70","188.40","7.92","81.83"
"GAIL","176.22","176.95","174.83","176.96","176.58","-","-0.38","-0.21","474299","8.35","186.87","134.36","1.1","3.28"
"RECLTD","366.05","367.00","364.60","366.00","365.20","-","-0.8","-0.22","32830","1.20","397.80","304.05","0.34","-7.22"
"GODREJPROP","2,099.00","2,103.40","2,088.10","2,099.00","2,094.20","-","-4.8","-0.23","11030","2.31","2,352.00","1,434.00","2.57","-0.75"
"UNOMINDA","1,257.00","1,258.70","1,244.70","1,250.00","1,247.00","-","-3","-0.24","13187","1.65","1,382.00","994.00","9.84","13.32"
"RBLBANK","390.00","391.45","388.60","389.80","388.85","-","-0.95","-0.24","79372","3.09","392.70","243.25","5.75","46.71"
"PIDILITIND","1,658.00","1,665.00","1,652.00","1,665.00","1,660.80","-","-4.2","-0.25","63653","10.56","1,665.00","1,259.00","2.97","-44.46"
"ALKEM","5,692.00","5,692.50","5,667.50","5,696.50","5,682.00","-","-14.5","-0.25","1825","1.04","5,933.50","4,738.50","1.75","15.76"
"COALINDIA","414.50","414.50","412.55","415.50","414.40","-","-1.1","-0.26","51944","2.15","491.25","368.65","-3.9","9.49"
"BIOCON","428.00","430.00","421.25","425.20","424.05","-","-1.15","-0.27","458932","19.49","447.15","331.00","0.21","14.19"
"HDFCAMC","2,560.00","2,566.00","2,544.50","2,562.00","2,555.00","-","-7","-0.27","4746","1.21","2,967.25","2,205.60","-7.62","-54.84"
"SRF","2,649.00","2,649.00","2,630.40","2,639.70","2,632.30","-","-7.4","-0.28","3560","0.94","3,210.00","2,355.00","-6.75","-13.25"
"COCHINSHIP","1,425.00","1,425.00","1,416.50","1,425.00","1,421.00","-","-4","-0.28","11353","1.61","1,979.90","1,187.00","-5.4","-17.81"
"ASHOKLEY","176.99","176.99","175.29","177.00","176.48","-","-0.52","-0.29","369720","6.51","215.42","114.96","6.55","45.12"
"FORTIS","926.00","927.00","919.65","925.00","922.30","-","-2.7","-0.29","15419","1.42","1,104.30","766.80","-5.62","6.58"
"SBICARD","664.65","665.70","662.40","665.70","663.65","-","-2.05","-0.31","8740","0.58","965.00","565.45","10.31","-17.29"
"NATIONALUM","385.00","385.05","379.70","381.00","379.80","-","-1.2","-0.31","518875","19.85","445.15","183.86","8.53","103.46"
"GRASIM","3,223.10","3,232.80","3,202.20","3,224.00","3,214.00","-","-10","-0.31","17921","5.77","3,260.00","2,502.50","0.34","15.26"
"GLENMARK","2,270.00","2,270.00","2,250.10","2,259.00","2,251.10","-","-7.9","-0.35","7455","1.68","2,474.00","1,792.60","-0.52","10.06"
"TATACONSUM","1,102.00","1,102.00","1,086.00","1,096.30","1,092.50","-","-3.8","-0.35","30451","3.33","1,282.70","1,007.20","-1.93","2.98"
"INDHOTEL","741.10","742.00","737.05","741.05","738.40","-","-2.65","-0.36","23419","1.73","811.95","565.00","0.39","-1.33"
"DRREDDY","1,174.00","1,174.40","1,170.80","1,176.00","1,171.60","-","-4.4","-0.37","19787","2.32","1,414.90","1,101.00","-14.03","-3.19"
"TIINDIA","2,800.30","2,800.30","2,765.00","2,787.90","2,777.60","-","-10.3","-0.37","11453","3.18","3,419.90","2,164.90","-7.25","-3.93"
"ITC","285.45","286.35","285.25","286.95","285.85","-","-1.1","-0.38","313629","8.96","427.00","275.00","-0.45","-30.71"
"ADANIGREEN","1,385.10","1,386.80","1,370.30","1,380.00","1,374.80","-","-5.2","-0.38","46446","6.38","1,631.50","765.00","-10.92","42.01"
"SUZLON","48.30","48.31","47.87","48.15","47.96","-","-0.19","-0.39","1626032","7.81","66.10","38.19","-13.2","-26.42"
"HDFCLIFE","545.00","545.00","542.00","545.00","542.90","-","-2.1","-0.39","54712","2.97","815.00","530.50","-3.4","-26.2"
"ULTRACEMCO","12,190.00","12,203.00","12,110.00","12,190.00","12,140.00","-","-50","-0.41","6384","7.76","13,110.00","10,325.00","4.54","-0.88"
"AUROPHARMA","1,625.00","1,634.40","1,602.60","1,613.40","1,606.60","-","-6.8","-0.42","180030","29.13","1,636.80","1,016.10","1.18","49.49"
"BAJAJHLDNG","11,496.00","11,496.00","11,424.00","11,496.00","11,445.00","-","-51","-0.44","534","0.61","14,763.00","8,588.00","6.26","-17.06"
"PHOENIXLTD","1,929.90","1,929.90","1,910.80","1,930.50","1,922.00","-","-8.5","-0.44","16485","3.16","2,169.80","1,402.50","-8.32","30.78"
"HAVELLS","1,290.00","1,290.00","1,280.30","1,290.00","1,284.00","-","-6","-0.47","6712","0.86","1,621.10","1,123.60","9.18","-14.16"
"DLF","652.65","656.10","644.40","649.10","645.90","-","-3.2","-0.49","239820","15.53","798.80","489.40","-3.59","-16.88"
"RADICO","4,561.00","4,577.10","4,517.80","4,550.00","4,527.90","-","-22.1","-0.49","15570","7.08","4,590.30","2,500.00","10.79","57.6"
"PFC","416.00","417.25","414.40","418.00","415.90","-","-2.1","-0.5","70611","2.94","486.50","329.90","-0.74","1.09"
"BOSCHLTD","42,920.00","42,920.00","42,545.00","42,920.00","42,700.00","-","-220","-0.51","896","3.83","43,650.00","28,610.00","1.89","5.73"
"BAJAJ-AUTO","11,748.00","11,748.00","11,676.00","11,800.00","11,740.00","-","-60","-0.51","4811","5.64","11,856.00","7,858.50","17.57","43.37"
"ICICIPRULI","516.00","516.00","513.15","516.55","513.80","-","-2.75","-0.53","5871","0.30","706.80","459.50","6.48","-15.97"
"M&M","3,449.00","3,449.00","3,432.10","3,455.40","3,437.10","-","-18.3","-0.53","50321","17.30","3,839.90","2,896.00","7.94","7.57"
"NAM-INDIA","1,214.10","1,214.10","1,200.70","1,215.00","1,208.50","-","-6.5","-0.53","16999","2.05","1,233.50","780.25","0.62","48.89"
"360ONE","1,193.10","1,194.90","1,185.00","1,192.00","1,185.60","-","-6.4","-0.54","17985","2.14","1,236.20","906.05","5.18","11.84"
"MPHASIS","2,456.80","2,458.00","2,445.00","2,460.00","2,446.70","-","-13.3","-0.54","8921","2.19","3,037.20","2,013.00","6.62","-9.06"
"MARUTI","14,181.00","14,181.00","14,055.00","14,190.00","14,114.00","-","-76","-0.54","11180","15.78","17,370.00","12,201.00","-1.84","13.18"
"CAMS","812.00","814.55","806.00","811.85","807.20","-","-4.65","-0.57","20028","1.62","844.90","611.40","2.92","-78.62"
"LODHA","1,255.00","1,255.00","1,240.30","1,250.00","1,242.80","-","-7.2","-0.58","58020","7.24","1,344.95","650.80","14.06","1.3"
"DALBHARAT","1,835.00","1,842.00","1,821.70","1,838.10","1,827.40","-","-10.7","-0.58","3394","0.62","2,496.30","1,605.00","3.69","-18.04"
"BHARATFORG","2,197.10","2,200.00","2,176.10","2,197.10","2,183.50","-","-13.6","-0.62","14812","3.24","2,238.00","1,100.50","2.73","89.32"
"BSE","3,534.60","3,536.80","3,509.40","3,534.60","3,512.20","-","-22.4","-0.63","141802","49.94","4,446.80","2,021.50","-7.05","49.32"
"WAAREEENER","2,690.00","2,692.80","2,674.00","2,697.00","2,680.00","-","-17","-0.63","13109","3.52","3,865.00","2,403.00","-6.23","-11.75"
"MAXHEALTH","1,079.50","1,079.50","1,070.90","1,080.00","1,073.20","-","-6.8","-0.63","19528","2.10","1,301.70","903.00","-4.64","-15.22"
"TATASTEEL","193.45","193.65","191.15","192.99","191.76","-","-1.23","-0.64","1045412","20.11","224.40","153.05","1.11","20.91"
"NTPC","347.50","349.25","346.70","349.90","347.55","-","-2.35","-0.67","243530","8.46","414.40","315.55","-1.78","4.89"
"PAGEIND","40,175.00","40,200.00","40,000.00","40,355.00","40,085.00","-","-270","-0.67","405","1.62","47,310.00","29,805.00","-5.07","-11.75"
"GMRAIRPORT","106.99","106.99","105.88","107.00","106.25","-","-0.75","-0.7","269720","2.86","115.64","84.11","-5.69","15.29"
"KOTAKBANK","397.25","398.80","396.30","400.00","397.20","-","-2.8","-0.7","159907","6.35","453.20","345.50","4.9","-80.03"
"BPCL","326.50","327.00","323.30","326.25","323.95","-","-2.3","-0.7","153323","4.98","391.65","266.60","5.87","3.54"
"TRENT","3,120.00","3,127.00","3,101.20","3,129.00","3,106.70","-","-22.3","-0.71","22200","6.91","3,782.67","2,183.67","-6.42","-41.16"
"AMBUJACEM","447.50","447.50","441.25","445.00","441.80","-","-3.2","-0.72","72615","3.22","607.95","394.00","0.82","-26.17"
"JSWSTEEL","1,330.00","1,335.00","1,320.00","1,330.00","1,320.40","-","-9.6","-0.72","75713","10.04","1,335.00","1,022.30","6.98","26.26"
"HINDALCO","1,044.00","1,044.00","1,028.00","1,040.00","1,032.40","-","-7.6","-0.73","470537","48.87","1,176.00","657.50","6.08","51.36"
"IOC","144.00","144.02","142.35","144.00","142.93","-","-1.07","-0.74","383121","5.48","188.96","130.22","1.64","1.93"
"ZYDUSLIFE","1,121.00","1,121.00","1,111.20","1,121.10","1,112.80","-","-8.3","-0.74","11440","1.27","1,181.50","835.50","-2.33","16.75"
"ADANIPOWER","208.59","208.59","206.70","208.99","207.35","-","-1.64","-0.78","575800","11.94","254.20","110.45","-4.94","-63.94"
"FORCEMOT","18,550.00","18,638.00","18,376.00","18,538.00","18,385.00","-","-153","-0.83","2784","5.14","26,450.00","14,911.00","-1.11","3.98"
"ICICIGI","1,676.00","1,683.90","1,669.00","1,684.00","1,669.90","-","-14.1","-0.84","4298","0.72","2,064.90","1,544.60","-5.68","-11.38"
"BAJFINANCE","1,155.50","1,157.80","1,148.60","1,158.80","1,149.00","-","-9.8","-0.85","577869","66.66","1,176.40","787.90","12.6","29.92"
"TVSMOTOR","4,410.00","4,433.00","4,394.10","4,455.20","4,416.90","-","-38.3","-0.86","51626","22.77","4,455.20","2,913.00","20.25","49.34"
"TATAPOWER","382.05","382.75","378.90","383.00","379.65","-","-3.35","-0.87","56046","2.13","464.90","342.50","1.44","-0.66"
"ONGC","241.40","241.40","238.00","240.20","238.10","-","-2.1","-0.87","598511","14.31","307.50","227.65","-1.52","2.44"
"NYKAA","335.35","335.90","331.75","335.35","332.35","-","-3","-0.89","314131","10.46","348.00","200.14","6.97","58.64"
"TMPV","349.00","349.00","346.00","349.80","346.65","-","-3.15","-0.9","188336","6.54","739.70","294.30","0.79","0"
"HYUNDAI","2,208.20","2,208.20","2,193.20","2,218.50","2,198.60","-","-19.9","-0.9","9110","2.01","2,890.00","1,658.00","10.68","1.29"
"KEI","5,525.00","5,529.00","5,490.00","5,577.00","5,525.70","-","-51.3","-0.92","10409","5.74","5,708.00","3,712.20","6.21","46.12"
"PREMIERENE","1,044.00","1,044.00","1,033.00","1,044.00","1,034.30","-","-9.7","-0.93","18908","1.96","1,134.00","660.00","2.06","4.68"
"NHPC","78.24","78.57","77.85","78.60","77.85","-","-0.75","-0.95","680443","5.31","89.22","71.62","-1.57","-7.78"
